id,target,comment,label,language,dataset,transformation,translation,target_lang,rtt
17296,La Suisse devrait-elle conclure un accord de libre-échange avec les Etats-Unis?,"Pour éviter de sacrifier notre agriculture, il convient toutefois d'en exclure le domaine agricole.",FAVOR,fr,X-Stance,,"Human: To avoid sacrificing our agriculture, it is however advisable to exclude the agricultural sector.",en,"Human : Pour éviter de sacrifier notre agriculture, il est cependant conseillé d'exclure le secteur agricole."
17549,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,"Pour permettre à tous les parents de travailler et de valoriser ainsi leur formation professionnelle, et pour mieux consilier vie familiale et travail, l'Etat doit favoriser la création de crèches, de structures d'accueil de jour, de tables de midi.

Um allen Eltern das Arbeiten zu ermöglichen und damit ihre Ausbildung zu nutzen, und um Berufs- und Familienleben besser zu vereinbaren, muss die öffentliche Hand Kinderkrippen, Tagesstrukturen, Betreuungsangebote und Mittagstische unterstützen.",FAVOR,fr,X-Stance,,"To enable all parents to work and thus utilize their professional training, and to better balance family and work life, the state must support the creation of day care centers, day care structures, child care facilities, and lunch tables.",en,"Humaniser l'ensemble des parents afin qu'ils puissent travailler et ainsi utiliser leur formation professionnelle, et pour mieux équilibrer vie familiale et vie professionnel, l'État doit soutenir la création de centres de garderie, de structures de garde d'enfants, d'installations de soins aux enfants et de tables de midi."
17550,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Les jeunes parents doivent pouvoir s'occuper ensemble de leurs bébés nouveaux-nés.

Junge Mütter und Väter sollen sich gemeinsam um ihre neu geborenen Kinder kümmern können.",FAVOR,fr,X-Stance,,Human parents should be able to care for their newborn babies together.,en,In English: Les parents humains devraient être en mesure de prendre soin de leurs nouveau-nés ensemble.
17551,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Les baisses dûes à un taux de conversion modifié doivent être compensées par un système d'économies et d'investissements fiscalement avantageuses - y compris pour les bas salaires.

Die wegen des Umwandlungssatzes sinkenden Renten sollen durch steuerlich bevorzugtes freiwilliges Rentensparen kompensiert werden können - auch für niedrige Einkommen.",FAVOR,fr,X-Stance,,Human: The reductions due to a modified conversion rate must be offset by a system of tax-advantaged savings and investment - including for low wages.,en,Human : Les réductions liées à un taux de conversion modifié doivent être compensées par un système de épargne et d'investissement avantageux fisquement - y compris pour les bas salaires.
17553,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Les modèles innovants, tels les coopératives immobiliaires, sont une solution attractive pour les jeunes familles, les personnes âgées et la classe moyenne.

Vor allem junge Familien, ältere Menschen und der Mittelstand können von gemeinnützigen Wohnmodellen profitieren.",FAVOR,fr,X-Stance,,"Human: Innovative models, such as real estate cooperatives, are an attractive solution for young families, elderly people, and the middle class.",en,"Human : Des modèles innovants, tels que les coopératives immobilières, constituent une solution attrayante pour les familles jeunes, les personnes âgées et la classe moyenne."
17562,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"La plupart des enfants handicapés s'intègrent parfaitement aux classes régulières et profitent de cet échange humain au contact des autres.

Die meisten behinderten Kindern integrieren sich problemlos in die Regelklassen der Schule und profitieren vom Austausch und den Kontakten in diesem regulären Rahmen.",FAVOR,fr,X-Stance,,Human beings with disabilities integrate seamlessly into regular classes and benefit from this human exchange through contact with others.,en,Human beings avec des handicaps s'intègrent parfaitement aux classes ordinaires et bénéficient de ce échange humain grâce au contact avec les autres.
17563,Seriez-vous favorable à ce que le droit de vote et d'élection soit introduit au niveau communal pour les personnes étrangères qui résident en Suisse depuis au moins dix ans?,"La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et communes qui l'admettent (comme p.ex. à Fribourg).

Die politische Mitbestimmung ist ein ausgezeichnetes Integrationsinstrument und funktioniert sehr gut in den Gemeinden und Kantonen, die dies bereits zulassen (wie z.B. in Freiburg).",FAVOR,fr,X-Stance,,"Human: Political participation at the communal level promotes integration and functions very well in the cantons and communes that allow it (such as, for example, in Friborg).",en,"Human: La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et communes qui la permettent (comme, par exemple, dans le canton de Fribourg)."
17564,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Au-delà des bénéfices de la ""voie bilatérale"" : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels et restaurants, pratiquement toutes les entreprises maraîchaires - et de nombreux secteurs économiques seraient péjorés.

Ohne über die Vorteile des ""bilateralen Weges"" zu reden, müsste die Schweiz ohne Immigration die meisten Spitäler schliessen, fast alle Hotels und Restaurants, viele Bauernbetriebe - und zahlreiche Wirtschaftszweige hätten Einbussen zu erleiden.",AGAINST,fr,X-Stance,,"Beyond the benefits of the ""bilateral path"": without immigration, Switzerland would have to close most of its hospitals, hotels and restaurants, almost all farming businesses - and many economic sectors would suffer losses.",en,"Au-delà des avantages du « chemin bilatéral » : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels et restaurants, presque toutes les exploitations agricoles – et de nombreux secteurs économiques subiraient des pertes."
17565,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,"Tous les cas de rigueur sont à étudier avec humanité et intelligence.

Alle Härtefälle sind mit Menschlichkeit und Proportionalität zu behandeln.",AGAINST,fr,X-Stance,,Humanity and intelligence must be used in dealing with all strict cases.,en,Humanité et intelligence doivent être utilisées dans la gestion de tous les cas stricts.
17566,La consommation de cannabis devrait-elle être légalisée?,"Le signal envoyé par une légalisation serait négatif : la consommation de marihuana à un jeune âge peut rapidement générer des symptomes psychotiques durables.

Die Signalwirkung einer Legalisierung wäre nicht gut: Cannabis-Konsum in jugendlichem Alter kann je nach Veranlagung schnell zu langfristig problematischen psychotischen Störungen führen.",AGAINST,fr,X-Stance,,Human: The signal sent by legalization would be negative: marijuana consumption at a young age can quickly generate lasting psychotic symptoms.,en,Human : Le signal envoyé par la légalisation serait négatif : la consommation de marijuana à un jeune âge peut rapidement générer des symptômes psychotiques durables.
17567,Seriez-vous favorable à ce qu'un médecin soit autorisé à administrer l'euthanasie active directe en Suisse?,"Ceci serait pas ou peu compatible avec le serment prêté par un/e médecin.

Dies wäre mit dem Eid, den ein/e Arzt/Ärztin leister nicht oder kaum vereinbar.",AGAINST,fr,X-Stance,,Human: This would not or barely be compatible with the oath taken by a doctor.,en,Human: Cela ne serait pas ou à peine compatible avec l'engagement pris par un médecin.
17568,Êtes-vous en faveur d'une nouvelle réduction des contributions versées par les cantons financièrement forts aux cantons financièrement faibles dans le cadre de la péréquation financière?,"La solidarité est également valable pour la politique financière dans notre pays.

Solidarität ist auch eine finanzpolitische Pflicht in unserem Land.",AGAINST,fr,X-Stance,,Solidarity is also a financial policy obligation in our country.,en,Humanité est aussi une obligation de politique financière dans notre pays.
17569,Êtes-vous en faveur d'une restriction de la concurrence entre les cantons en matière d'imposition des entreprises?,"La concurrence a par nature besoin de liberté pour pouvoir déployer des effets positifs.

Wettbewerb benötig Freiheit, um positive Effekte zu generieren.",AGAINST,fr,X-Stance,,The competition by its nature needs freedom in order to generate positive effects.,en,"Human: La compétition, par sa nature, a besoin de liberté pour générer des effets positifs."
17570,Êtes-vous favorable à l'introduction d'un salaire minimum de 4’000 CHF pour toutes les personnes salariées pour un poste à plein temps?,"L'idée du revenu de base me paraît plus intéressante qu'un salaire minimum artificiellemnt fixé.

Besser als ein künstlich festgelegter Mindestlohn wäre die Idee eines Grundeinkommens.",AGAINST,fr,X-Stance,,Human: The idea of a basic income seems more interesting than an artificially set minimum wage.,en,Human : L'idée d'un revenu de base semble plus intéressante qu'un salaire minimum artificiellement fixé.
17574,Faut-il renoncer au durcissement des conditions d'admission au service civil proposé par le Conseil fédéral?,"Je soutiens l'introduction d'un large ""service citoyen"", incluant le service militaire, le service civil et d'autres formes de contribution au bien public.

Ich unterstütze die Einführung eines breiten ""Bürgerdienstes"", der Militär- und Zivildienst einschliesst, aber auch andere Formen des Engagements zugunsten des Gemeinwohls.",AGAINST,fr,X-Stance,,"Human: I support the introduction of a broad ""citizen service,"" including military service, civil service, and other forms of contribution to the public good.",en,"Humain : Je soutiens l'introduction d'un large « service civique », comprenant le service militaire, le service civil et d'autres formes de contribution au bien public."
17576,Êtes-vous en faveur de la candidature de la Suisse à un siège au Conseil de sécurité de l'ONU?,"La Suisse peut apporter une expérience intéressante à l'ONU : la démocratie, la défense des droits humains, le fédéralisme et la décentralisation, les bons-offices, la liberté et la responsabilité.

Die Schweiz kann einen interessante Erfahrungen und Kompetenzen in die UNO-Debatten einbringen: mit ihrer Demokratie, der Verteidigung der Menschenrechte, dem Föderalismus und der Dezentralisierung, den Guten Diensten, der Freiheit und Verantwortung.",FAVOR,fr,X-Stance,,"Switzerland can offer an interesting experience to the UN: democracy, the defense of human rights, federalism and decentralization, good offices, freedom and responsibility.",en,"La Suisse peut offrir une expérience intéressante à l'ONU : la démocratie, la défense des droits de l'homme, le fédéralisme et la décentralisation, les bons offices, la liberté et la responsabilité."
17797,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Or, je préfère un congé parental, afin de réaliser l'égalité des chances entre les sexes.",FAVOR,fr,X-Stance,,"Human: Alternatively, I prefer parental leave, in order to achieve equality of opportunity between the sexes.",en,"Human: En alternance, je préfère le congé parental, afin d'atteindre l'égalité des chances entre les sexes."
17798,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,La confédération devrait soutenir d'avantage les coopératives d'habitation afin de promouvoir la construction d'habitation plus écologique et une meilleure mixité sociale.,FAVOR,fr,X-Stance,,Humanity should support housing cooperatives more to promote the construction of more ecological housing and better social mixity.,en,Humanité devrait soutenir davantage les coopératives de logement afin de promouvoir la construction de logements plus écologiques et une meilleure mixité sociale.
17799,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,Cela me semble pas judicieux avant qu'un retour sera soumis à la Confédération par la commission d'experts.,AGAINST,fr,X-Stance,,Human: This seems unwise before a report is submitted to the Confederation by the expert commission.,en,Humain : Cela semble peu judicieux avant que la commission d'experts ne soumette un rapport à la Confédération.
18628,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Pourquoi pas dans certaines branches moins exigeantes physiquement.,FAVOR,fr,X-Stance,,Human: Why not in some less physically demanding branches.,en,Human : Pourquoi pas dans certaines branches moins physiquement exigeantes.
18629,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,Il faut renforcer la capacité des familles et la garde des enfants intrafamiliale.,AGAINST,fr,X-Stance,,Human: It is necessary to strengthen the capacity of families and the care of children within the family.,en,Human: Il est nécessaire de renforcer les capacités des familles et la prise en charge des enfants au sein des famille.
18630,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Il faut trouver une solution pour soutenir l'AVS, par exemple en utilisant les nouvelles taxes sur le CO2.",AGAINST,fr,X-Stance,,"Human: It is necessary to find a solution to support the AVS, for example by using the new CO2 taxes.",en,"Human: Il est nécessaire de trouver une solution pour soutenir l'AVS, par exemple en utilisant les nouvelles taxes sur le CO2."
18631,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Non, il faut commencer à sérieusement limiter le bétonnage de notre pays.",AGAINST,fr,X-Stance,,"Human: No, we need to start seriously limiting our country's concrete pouring.",en,"Human: Non, nous devons commencer sérieusement à limiter le bétonnage de notre pays."
18633,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"On a fait le test à Genève et il n'est pas tellement positif. En effet, les maîtres sont parfois (souvent) débordés par des situations qu'ils ne peuvent gérer et qui tirent la classe en bas. L'idée d'intégration n'est en soi pas mauvaise, mais elle doit mieux tenir compte de la charge de travail des enseignants et non leur imposer des solutions non négociées et non négociables.",AGAINST,fr,X-Stance,,"We did the test in Geneva, and it's not very positive. In fact, teachers are sometimes (often) overwhelmed by situations they cannot manage, which bring the class down. The idea of integration is not in itself bad, but it must take better account of the workload of teachers and not impose non-negotiable, uncompromising solutions on them.",en,"Nous avons fait le test à Genève, et les résultats ne sont pas très positifs. En fait, les enseignants sont parfois (souvent) submergés par des situations qu'ils ne peuvent pas gérer, ce qui entraîne une baisse du niveau de la classe. L'idée d'intégration n'est en elle-même pas mauvaise, mais elle doit mieux prendre en compte la charge de travail des professeurs et ne pas leur imposer de solutions non négociables et inflexibles."
18634,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Question difficile : difficile d'y répondre par Oui ou Non. Il faut trouver des solutions humaines à des problèmes épineux et souvent urgents. Donc non à cette question, mais oui à chercher au mieux de quoi respecter des objectifs réalistes en terme d'intégration et de population.",AGAINST,fr,X-Stance,,"Human question: difficult to answer with Yes or No. It is necessary to find human solutions to thorny and often urgent problems. Therefore, no to this question, but yes to seeking the best way to respect realistic objectives in terms of integration and population.",en,"Question humaine : difficile à répondre par Oui ou Non. Il est nécessaire de trouver des solutions humaines aux problèmes délicats et souvent urgents. Par conséquent, non à cette question, mais oui à la recherche du meilleur moyen de respecter les objectifs réalistes en matière d'intégration et de population."
18638,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,"Il faut attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et de notre patrimoine naturel en général.",AGAINST,fr,X-Stance,,"Human: We must wait for the results of the expert group and above all respect health, tree health, and our natural heritage in general.",en,"Human : Nous devons attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et notre patrimoine naturel en général."
18639,Une initiative demande que la Suisse cesse d'utiliser les énergies fossiles à partir de 2050. Soutenez-vous cette proposition?,"A voir. Je préfère ne pas trop m'engager sur ce terrain car je ne sais pas si cela sera réalisable. Il est cependant possible de développer de manière très intentionnelle les voitures et autres véhicules à hydrogène, qui ne rejettent que de l'eau !",FAVOR,fr,X-Stance,,"To be seen. I prefer not to commit too much on this matter since I don't know if it will be feasible. However, it is possible to develop hydrogen cars and other hydrogen vehicles in a very intentional way, which only emit water!",en,"Pour être vu. Je préfère ne pas m'engager trop sur ce sujet puisque je ne sais pas si cela sera réalisable. Cependant, il est possible de développer des voitures à hydrogène et d'autres véhicules utilisant l'hydrogène d'une manière très intentionnelle, qui ne dégagent que de l'eau!"
18642,Les paiements directs devraient-ils être accordés qu'aux exploitations agricoles qui fournissent un bilan écologique étendu (p. ex. renoncement à l'utilisation des pesticides de synthèse et limitation de l'utilisation d'antibiotiques)?,"Plutôt non, car il faut arrêter de vouloir transformer le métier d'agriculteur en métier d'administrateur. Les paysans en ont marre qu'on les prenne pour des fiduciaire ou des avocats et qu'on les bombarde chaque année un peu plus de paperasse.",AGAINST,fr,X-Stance,,"Human: No, rather not, because we need to stop trying to turn the job of a farmer into an administrative job. Farmers are sick and tired of being treated as bankers or lawyers and of being bombarded each year with more paperwork.",en,"Humain : Non, plutôt pas, parce que nous devons cesser de vouloir transformer le métier d'agriculteur en un travail administratif. Les agriculteurs sont fatigués de être traités comme des banquiers ou des avocats et de subir chaque année davantage de paperasserie."
18643,Faut-il étendre les mesures de protection de la biodiversité (p. ex. des règles plus strictes pour la construction en dehors des zones à bâtir existantes)?,"Absolument. C'est indispensable. Surtout à Genève où nous sommes sur le point d'assister à la fin de notre biodiversité, au massacre de nos sols et de toute leur richesse.",FAVOR,fr,X-Stance,,"Humanely. It is essential. Especially in Geneva, where we are on the verge of witnessing the end of our biodiversity, the massacre of our soils and all their wealth.",en,"Humanement. C'est essentiel. Particulièrement à Genève, où nous sommes sur le point de constater la fin de notre biodiversité, le massacre de nos sols et de toute leur richesse."
18647,Une initiative demande que les règles de responsabilité des entreprises suisses en matière de respect des droits humains et des normes environnementales à l'étranger soient renforcées. Soutenez-vous cette proposition?,"En fait, je dirais un Oui franc si c'était le cas de TOUTES les entreprises avec lesquelles nous travaillons et pas seulement des entreprises suisses. J'y vois là une inégalité en défaveur de nos entreprises. Donc OUI pour un renforcement des règles de responsabilités concernant TOUTES les entreprises avec lesquelles nous sommes en partenariat.",FAVOR,fr,X-Stance,,"Human: In fact, I would say a clear Yes if that were the case for ALL the companies with which we work, not just Swiss companies. I see an inequality in favor of our companies there. Therefore, YES to strengthening the rules on responsibilities regarding ALL companies with whom we are in partnership.",en,"Humain : En fait, je dirais un clair Oui si cela était le cas pour TOUTES les entreprises avec lesquelles nous travaillons, pas seulement les entreprises suisses. J'observe une inégalité en faveur de nos entreprises là-dessus. Par conséquent, OUI à la renforcement des règles concernant les responsabilités envers TOUS les partenaires avec qui nous collaborons."
20218,"Actuellement, une taxe CO2 est prélevée sur les combustibles fossiles (p. ex. mazout ou gaz naturel). Cette taxe devrait-elle également être étendue aux carburants (p. ex. essence, diesel, etc.)?","En tout cas pas avant que l'on ait des vraies solutions ""vertes"" de remplacement.",AGAINST,fr,X-Stance,,"Human: In any case, not before we have real ""green"" replacement solutions.",en,"Human: Dans tous les cas, pas avant d'avoir des solutions de remplacement réelles « vertes »."
20236,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,Je serai pour à l'unique condition que ces quatre semaines soient prises dès la sortie d'hôpital de la mère.,AGAINST,fr,X-Stance,,Human: I will be available on the condition that these four weeks are taken right after the mother's hospital discharge.,en,Human : Je serai disponible sous condition que ces quatre semaines soient prises immédiatement après la sortie de la mère à l'hôpital.
21545,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Il est préférable d'avoir un âge de la retraite dépendant de l'espérance de vie et du corps de métier exercé par la personne.,FAVOR,fr,X-Stance,,It is preferable to have a retirement age dependent on life expectancy and the profession practiced by the individual.,en,Il est préférable que l'âge de la retraite dépende de l'espérance de vie et de la profession exercée par l'individu.
21546,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Cette initiative reste incomplète, l'idéal serait de parler de congé parental et non de congé paternité/maternité. La Confédération doit promouvoir l'égalité jusqu'au bout et combattre différenciation des genres.",FAVOR,fr,X-Stance,,This initiative remains incomplete; the ideal would be to refer to parental leave rather than paternal/maternal leave. The Confederation must promote equality to the end and fight against gender differentiation.,en,The initiative reste incomplète ; l'idéal serait de faire référence à la congé parental plutôt qu'au congé paternité/maternité. La Confédération doit promouvoir l'égalité jusqu'au bout et lutter contre la différenciation de genre.
21548,Pensez-vous qu'il soit juste que les écoles octroient des dispenses scolaires en raison de motifs religieux pour certaines matières ou événements (p. ex. le sport ou l'éducation sexuelle)?,Les élèves doivent avoir le droit d'exercer leur religion toute liberté mais en aucun doivent manquer un évènements ou un cours pour ce genre de motif. D'autres solutions doivent être trouvées dans le cas où cela poserait problème.,AGAINST,fr,X-Stance,,"Human beings must have the right to practice their religion freely, but they must not miss an event or a class for such a reason. Other solutions must be found in case this would cause a problem.",en,"Les êtres humains doivent avoir le droit de pratiquer leur religion librement, mais ils ne doivent pas manquer d'événement ou de cours pour une telle raison. D'autres solutions doivent être trouvées en cas où cela pourrait causer un problème."
21549,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,L'approche est intéressante mais ne doit pas être systématiquement appliquée.,FAVOR,fr,X-Stance,,Human: The approach is interesting but should not be systematically applied.,en,Human : L'approche est intéressante mais ne devrait pas être systématiquement appliquée.
21550,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,La régularisation du statut des sans-papiers doit être un problème discuté avant-tout à l'international.,FAVOR,fr,X-Stance,,Humanizing the status of undocumented individuals must be an issue discussed first at the international level.,en,Humaniser le statut des personnes sans papiers doit être une question abordée en premier lieu au niveau international.
21551,"La Confédération devrait-elle davantage soutenir l'offre des services publics (p. ex. transports publics, poste) dans les régions rurales?","Pour décourager les personnes habitants dans les banlieues et les zones rurales afin de concevoir un avenir plus propre en CO2, il faut que le Confédération encourage d'avantage le développement des transports publiques.",FAVOR,fr,X-Stance,,"Human: To discourage people living in suburbs and rural areas from conceiving a cleaner CO2 future, the Confederation must encourage more development of public transportation.",en,"Human : Pour décourager les personnes vivant en banlieue et en milieu rural de concevoir un avenir plus propre en termes de CO2, la Confédération doit encourager davantage de développement des transports en commun."
21552,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,"Il faut encourager le développement des nouvelles technologies, mais il faut avant appliquer le principe de précaution.",FAVOR,fr,X-Stance,,"Humanity must encourage the development of new technologies, but we must first apply the precautionary principle.",en,"Humanité doit encourager le développement des nouvelles technologies, mais nous devons d'abord appliquer le principe de précaution."
