id,target,comment,label,language,dataset,transformation,translation,target_lang,rtt
17551,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Les baisses dûes à un taux de conversion modifié doivent être compensées par un système d'économies et d'investissements fiscalement avantageuses - y compris pour les bas salaires.

Die wegen des Umwandlungssatzes sinkenden Renten sollen durch steuerlich bevorzugtes freiwilliges Rentensparen kompensiert werden können - auch für niedrige Einkommen.",FAVOR,fr,X-Stance,,Die Senkungen aufgrund eines geänderten Umrechnungsverhältnisses müssen durch ein steuerbegünstigter Einsparungen und Investitionen ausgeglichen werden - auch bei niedrigen Einkünften.,de,"Les réductions dues à un taux de conversion modifié doivent être compensées par des économies et des investissements fiscalement avantageux, même en cas de revenus faibles."
17553,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Les modèles innovants, tels les coopératives immobiliaires, sont une solution attractive pour les jeunes familles, les personnes âgées et la classe moyenne.

Vor allem junge Familien, ältere Menschen und der Mittelstand können von gemeinnützigen Wohnmodellen profitieren.",FAVOR,fr,X-Stance,,"Innovative Modelle, wie z. B. Immobiliengenossenschaften, sind eine attraktive Lösung für junge Familien sowie ältere und mittlere Einkommensgruppen.",de,"Des modèles innovants, tels que les coopératives immobilières, sont une solution attrayante pour les jeunes familles ainsi que pour les personnes âgées et les classes moyennes."
17562,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"La plupart des enfants handicapés s'intègrent parfaitement aux classes régulières et profitent de cet échange humain au contact des autres.

Die meisten behinderten Kindern integrieren sich problemlos in die Regelklassen der Schule und profitieren vom Austausch und den Kontakten in diesem regulären Rahmen.",FAVOR,fr,X-Stance,,Mehrere behinderte Kinder passen sich perfekt in die regulären Klassen ein und profitieren von dem menschlichen Austausch mit anderen.,de,Plusieurs enfants handicapés s'intègrent parfaitement dans les classes régulières et bénéficient des échanges humains avec les autres.
17563,Seriez-vous favorable à ce que le droit de vote et d'élection soit introduit au niveau communal pour les personnes étrangères qui résident en Suisse depuis au moins dix ans?,"La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et communes qui l'admettent (comme p.ex. à Fribourg).

Die politische Mitbestimmung ist ein ausgezeichnetes Integrationsinstrument und funktioniert sehr gut in den Gemeinden und Kantonen, die dies bereits zulassen (wie z.B. in Freiburg).",FAVOR,fr,X-Stance,,"Politische Teilhabe auf kommunaler Ebene fördert die Integration und funktioniert in den Kantonen und Gemeinden, die sie zulassen, sehr gut (z. B. Freiburg).",de,La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et les communes qui l'autorisent (par exemple Fribourg).
17564,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Au-delà des bénéfices de la ""voie bilatérale"" : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels et restaurants, pratiquement toutes les entreprises maraîchaires - et de nombreux secteurs économiques seraient péjorés.

Ohne über die Vorteile des ""bilateralen Weges"" zu reden, müsste die Schweiz ohne Immigration die meisten Spitäler schliessen, fast alle Hotels und Restaurants, viele Bauernbetriebe - und zahlreiche Wirtschaftszweige hätten Einbussen zu erleiden.",AGAINST,fr,X-Stance,,"Abgesehen von den Vorteilen des „zweiseitigen Weges“: Ohne Einwanderung würde die Schweiz die meisten ihrer Krankenhä, Hotels, Restaurants und praktisch alle Gartenbaubetriebe schließen müssen – und viele Wirtschaftsbereiche würden Einbußen hinnehmen müssen.",de,"Outre les avantages de la « voie bilatérale » : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels, restaurants et pratiquement toutes ses entreprises horticoles – et de nombreux secteurs économiques devraient subir des pertes."
17565,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,"Tous les cas de rigueur sont à étudier avec humanité et intelligence.

Alle Härtefälle sind mit Menschlichkeit und Proportionalität zu behandeln.",AGAINST,fr,X-Stance,,Alle Fälle der Härte sind mit Humanität und Verhältnismäßigkeit zu betrachten.,de,Tous les cas de sévérité doivent être considérés avec humanité et proportionnalité.
17566,La consommation de cannabis devrait-elle être légalisée?,"Le signal envoyé par une légalisation serait négatif : la consommation de marihuana à un jeune âge peut rapidement générer des symptomes psychotiques durables.

Die Signalwirkung einer Legalisierung wäre nicht gut: Cannabis-Konsum in jugendlichem Alter kann je nach Veranlagung schnell zu langfristig problematischen psychotischen Störungen führen.",AGAINST,fr,X-Stance,,"Das Signal, das durch eine Legalisierung gesendet würde, wäre negativ: Der Konsum von Marihuana in jungen Jahren kann schnell zu anhaltenden Psychose-Symptomen führen. 

The signal effect of a legalization would not be good: Depending on the predisposition, cannabis consumption at a young age can quickly lead to long-term problematic psychotic disorders.",de,Le signal envoyé par une légalisation serait négatif : la consommation de marijuana à un jeune âge peut rapidement entraîner des symptômes de psychose persistants.
17567,Seriez-vous favorable à ce qu'un médecin soit autorisé à administrer l'euthanasie active directe en Suisse?,"Ceci serait pas ou peu compatible avec le serment prêté par un/e médecin.

Dies wäre mit dem Eid, den ein/e Arzt/Ärztin leister nicht oder kaum vereinbar.",AGAINST,fr,X-Stance,,Das wäre nicht oder nur wenig vereinbar mit dem von einem Arzt geleisteten Eid.,de,Cela ne serait pas ou peu compatible avec le serment prêté par un médecin.
17568,Êtes-vous en faveur d'une nouvelle réduction des contributions versées par les cantons financièrement forts aux cantons financièrement faibles dans le cadre de la péréquation financière?,"La solidarité est également valable pour la politique financière dans notre pays.

Solidarität ist auch eine finanzpolitische Pflicht in unserem Land.",AGAINST,fr,X-Stance,,Die Solidarität gilt auch für die Finanzpolitik unseres Landes.,de,La solidarité s'applique également à la politique financière de notre pays.
17569,Êtes-vous en faveur d'une restriction de la concurrence entre les cantons en matière d'imposition des entreprises?,"La concurrence a par nature besoin de liberté pour pouvoir déployer des effets positifs.

Wettbewerb benötig Freiheit, um positive Effekte zu generieren.",AGAINST,fr,X-Stance,,"Der Wettbewerb braucht von Natur aus Freiheit, damit er positive Wirkungen entfalten kann.",de,"Par nature, la concurrence a besoin de liberté pour produire des effets positifs."
17570,Êtes-vous favorable à l'introduction d'un salaire minimum de 4’000 CHF pour toutes les personnes salariées pour un poste à plein temps?,"L'idée du revenu de base me paraît plus intéressante qu'un salaire minimum artificiellemnt fixé.

Besser als ein künstlich festgelegter Mindestlohn wäre die Idee eines Grundeinkommens.",AGAINST,fr,X-Stance,,Die Idee der Grundsicherung erscheint mir interessanter als ein willkürlich festgelegtes Mindesteinkommen.,de,L'idée d'une garantie de base me semble plus intéressante qu'un revenu minimum fixé arbitrairement.
17574,Faut-il renoncer au durcissement des conditions d'admission au service civil proposé par le Conseil fédéral?,"Je soutiens l'introduction d'un large ""service citoyen"", incluant le service militaire, le service civil et d'autres formes de contribution au bien public.

Ich unterstütze die Einführung eines breiten ""Bürgerdienstes"", der Militär- und Zivildienst einschliesst, aber auch andere Formen des Engagements zugunsten des Gemeinwohls.",AGAINST,fr,X-Stance,,"Ich befürworte die Einführung einer breiten „Bürgerserviceleistung“, die Militärdienst, zivilen Dienst und andere Formen der Arbeit für das Gemeinwesen umfasst.",de,"Je suis favorable à la mise en place d'un large « service civique » qui englobe le service militaire, le service civil et d'autres formes de travail pour la collectivité."
17576,Êtes-vous en faveur de la candidature de la Suisse à un siège au Conseil de sécurité de l'ONU?,"La Suisse peut apporter une expérience intéressante à l'ONU : la démocratie, la défense des droits humains, le fédéralisme et la décentralisation, les bons-offices, la liberté et la responsabilité.

Die Schweiz kann einen interessante Erfahrungen und Kompetenzen in die UNO-Debatten einbringen: mit ihrer Demokratie, der Verteidigung der Menschenrechte, dem Föderalismus und der Dezentralisierung, den Guten Diensten, der Freiheit und Verantwortung.",FAVOR,fr,X-Stance,,"Schweiz kann eine interessante Erfahrung und Kompetenz in die Debatten der UNO bringen: mit seiner Demokratie, dem Schutz von Menschenrechten, der föderalistischen Struktur und der Entmachtung, der guten Dienste, Freiheit und Verantwortlichkeit.",de,"La Suisse peut apporter une expérience et une compétence intéressantes dans les débats de l'ONU : avec sa démocratie, la protection des droits de l’homme, la structure fédérale et la décentralisation, les bons offices, la liberté et la responsabilité."
17797,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Or, je préfère un congé parental, afin de réaliser l'égalité des chances entre les sexes.",FAVOR,fr,X-Stance,,"Ich bevorzuge jedoch Elternurlaub, um die Chancengleichheit zwischen den Geschlechtern zu verwirklichen.",de,"Cependant, je préfère le congé parental pour réaliser l'égalité des chances entre les sexes."
17798,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,La confédération devrait soutenir d'avantage les coopératives d'habitation afin de promouvoir la construction d'habitation plus écologique et une meilleure mixité sociale.,FAVOR,fr,X-Stance,,"Der Bund sollte die Wohnbaugenossenschaften stärker unterstützen, um den ökologischen Wohnungsbau und eine bessere soziale Durchmischung zu fördern.",de,Le gouvernement fédéral devrait soutenir davantage les coopératives de logement afin de promouvoir la construction de logements écologiques et une meilleure mixité sociale.
17799,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,Cela me semble pas judicieux avant qu'un retour sera soumis à la Confédération par la commission d'experts.,AGAINST,fr,X-Stance,,"Das scheint mir nicht sinnvoll zu sein, bevor die Expertenkommission einen Bericht an die Eidgenossenschaft vorlegt.",de,Cela ne me semble pas judicieux avant que la commission d'experts ne présente un rapport à la Confédération.
18628,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Pourquoi pas dans certaines branches moins exigeantes physiquement.,FAVOR,fr,X-Stance,,Warum nicht in weniger körperlich anspruchsvollen Bereichen.,de,Pourquoi pas dans des domaines moins exigeants physiquement.
18629,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,Il faut renforcer la capacité des familles et la garde des enfants intrafamiliale.,AGAINST,fr,X-Stance,,Die Fähigkeit der Familien und die familieninterne Kinderbetreuung müssen gestärkt werden.,de,La capacité des familles et la garde d'enfants au sein de la famille doivent être renforcées.
18630,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Il faut trouver une solution pour soutenir l'AVS, par exemple en utilisant les nouvelles taxes sur le CO2.",AGAINST,fr,X-Stance,,"Es muss eine Lösung gefunden werden, um die AHV zu unterstützen, zum Beispiel durch die Einführung neuer CO2-Steuern.",de,"Une solution doit être trouvée pour soutenir l'AVS, par exemple en introduisant de nouvelles taxes sur le CO2."
18631,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Non, il faut commencer à sérieusement limiter le bétonnage de notre pays.",AGAINST,fr,X-Stance,,"Nein, wir müssen ernsthaft damit beginnen, das Betonieren unseres Landes einzuschränken.",de,"Non, nous devons sérieusement commencer à limiter le bétonnage de notre pays."
18633,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"On a fait le test à Genève et il n'est pas tellement positif. En effet, les maîtres sont parfois (souvent) débordés par des situations qu'ils ne peuvent gérer et qui tirent la classe en bas. L'idée d'intégration n'est en soi pas mauvaise, mais elle doit mieux tenir compte de la charge de travail des enseignants et non leur imposer des solutions non négociées et non négociables.",AGAINST,fr,X-Stance,,"Wir haben den Test in Genf gemacht und er ist nicht so positiv. Tatsächlich sind die Lehrer manchmal (oft) von Situationen überwältigt, die sie nicht bewältigen können und die die Klasse nach unten ziehen. Die Idee der Integration ist an sich nicht schlecht, aber sie muss besser auf die Arbeitsbelastung der Lehrer Rücksicht nehmen und ihnen keine nicht verhandelten und nicht verhandelbaren Lösungen auferlegen.",de,"Nous avons fait le test à Genève et il n’est pas aussi positif. En fait, les enseignants sont parfois (souvent) dépassés par des situations qu’ils ne peuvent pas gérer et qui tirent la classe vers le bas. L’idée de l’intégration n’a rien de mauvais en soi, mais elle doit mieux tenir compte de la charge de travail des enseignants et ne pas leur imposer de solutions non négociées et non négociables."
18634,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Question difficile : difficile d'y répondre par Oui ou Non. Il faut trouver des solutions humaines à des problèmes épineux et souvent urgents. Donc non à cette question, mais oui à chercher au mieux de quoi respecter des objectifs réalistes en terme d'intégration et de population.",AGAINST,fr,X-Stance,,"Schwierige Frage: Es ist schwierig, mit Ja oder Nein zu antworten. Es müssen menschliche Lösungen für heikle und oft dringende Probleme gefunden werden. Also nein zu dieser Frage, aber ja dazu, das Bestmögliche zu tun, um realistische Ziele in Bezug auf Integration und Bevölkerung zu erreichen.",de,"Question difficile : il est difficile de répondre par oui ou par non. Il faut trouver des solutions humaines à des problèmes délicats et souvent urgents. Donc non à cette question, mais oui à faire de son mieux pour atteindre des objectifs réalistes en matière d'intégration et de population."
18638,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,"Il faut attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et de notre patrimoine naturel en général.",AGAINST,fr,X-Stance,,"Man muss auf die Ergebnisse der Expertengruppe warten und vor allem die Gesundheit, die Gesundheit der Bäume und unser natürliches Erbe im Allgemeinen respektieren.",de,"Il faut attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et notre patrimoine naturel en général."
18639,Une initiative demande que la Suisse cesse d'utiliser les énergies fossiles à partir de 2050. Soutenez-vous cette proposition?,"A voir. Je préfère ne pas trop m'engager sur ce terrain car je ne sais pas si cela sera réalisable. Il est cependant possible de développer de manière très intentionnelle les voitures et autres véhicules à hydrogène, qui ne rejettent que de l'eau !",FAVOR,fr,X-Stance,,"Zu sehen. Ich möchte mich auf diesem Gebiet nicht zu sehr engagieren, da ich nicht weiß, ob es machbar sein wird. Es ist jedoch möglich, Autos und andere Wasserstofffahrzeuge sehr bewusst zu entwickeln, die nur Wasser ausstoßen!",de,"À voir. Je ne veux pas trop m'engager dans ce domaine, car je ne sais pas si cela sera réalisable. Cependant, il est possible de développer très consciemment des voitures et d'autres véhicules à hydrogène qui ne rejettent que de l'eau!"
18642,Les paiements directs devraient-ils être accordés qu'aux exploitations agricoles qui fournissent un bilan écologique étendu (p. ex. renoncement à l'utilisation des pesticides de synthèse et limitation de l'utilisation d'antibiotiques)?,"Plutôt non, car il faut arrêter de vouloir transformer le métier d'agriculteur en métier d'administrateur. Les paysans en ont marre qu'on les prenne pour des fiduciaire ou des avocats et qu'on les bombarde chaque année un peu plus de paperasse.",AGAINST,fr,X-Stance,,"Eher nicht, denn wir müssen aufhören, den Beruf des Landwirts in einen Verwaltungsberuf zu verwandeln. Die Bauern haben es satt, als Treuhänder oder Anwälte angesehen zu werden und jedes Jahr mit immer mehr Papierkram bombardiert zu werden.",de,"Pas vraiment, car nous devons cesser de transformer le métier d'agriculteur en un métier administratif. Les agriculteurs en ont assez d'être considérés comme des fiduciaires ou des avocats et de recevoir chaque année de plus en plus de paperasse."
18643,Faut-il étendre les mesures de protection de la biodiversité (p. ex. des règles plus strictes pour la construction en dehors des zones à bâtir existantes)?,"Absolument. C'est indispensable. Surtout à Genève où nous sommes sur le point d'assister à la fin de notre biodiversité, au massacre de nos sols et de toute leur richesse.",FAVOR,fr,X-Stance,,"Absolut. Das ist unerlässlich. Vor allem in Genf, wo wir kurz davor stehen, das Ende unserer Biodiversität zu erleben, den Tod unserer Böden und all ihrer Reichtümer.",de,"Absolument. C'est essentiel. Surtout à Genève, où nous sommes sur le point de vivre la fin de notre biodiversité, la mort de nos sols et de toutes leurs richesses."
18647,Une initiative demande que les règles de responsabilité des entreprises suisses en matière de respect des droits humains et des normes environnementales à l'étranger soient renforcées. Soutenez-vous cette proposition?,"En fait, je dirais un Oui franc si c'était le cas de TOUTES les entreprises avec lesquelles nous travaillons et pas seulement des entreprises suisses. J'y vois là une inégalité en défaveur de nos entreprises. Donc OUI pour un renforcement des règles de responsabilités concernant TOUTES les entreprises avec lesquelles nous sommes en partenariat.",FAVOR,fr,X-Stance,,"Ehrlich gesagt würde ich JA sagen, wenn es für ALLE Unternehmen gelten würde, mit denen wir zusammenarbeiten, und nicht nur für Schweizer Unternehmen. Ich sehe darin eine Ungleichbehandlung zu Lasten unserer Unternehmen. Daher JA für eine Stärkung der Verantwortungsregeln in Bezug auf ALLE Partnerunternehmen.",de,"Honnêtement, je dirais OUI si cela s'appliquait à TOUTES les entreprises avec lesquelles nous travaillons, et pas seulement aux entreprises suisses. Je considère qu'il s'agit d'un traitement inégal au détriment de nos entreprises. Par conséquent, OUI pour un renforcement des règles de responsabilité en ce qui concerne TOUS les partenaires commerciaux."
20218,"Actuellement, une taxe CO2 est prélevée sur les combustibles fossiles (p. ex. mazout ou gaz naturel). Cette taxe devrait-elle également être étendue aux carburants (p. ex. essence, diesel, etc.)?","En tout cas pas avant que l'on ait des vraies solutions ""vertes"" de remplacement.",AGAINST,fr,X-Stance,,"Zumindest nicht, bevor wir echte „grüne“ Ersatzlösungen haben.",de,"En tout cas, pas avant d'avoir de véritables solutions de rechange « vertes »."
20236,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,Je serai pour à l'unique condition que ces quatre semaines soient prises dès la sortie d'hôpital de la mère.,AGAINST,fr,X-Stance,,"Ich bin dafür, aber nur unter der Bedingung, dass diese vier Wochen direkt nach der Entlassung der Mutter aus dem Krankenhaus genommen werden.",de,"Je suis d'accord, mais seulement à condition que ces quatre semaines soient prises immédiatement après la sortie de l'hôpital de la mère."
21545,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Il est préférable d'avoir un âge de la retraite dépendant de l'espérance de vie et du corps de métier exercé par la personne.,FAVOR,fr,X-Stance,,"Es ist besser, wenn das Rentenalter von der Lebenserwartung und dem ausgeübten Beruf abhängt.",de,Il est préférable que l'âge de la retraite dépende de l'espérance de vie et du métier exercé.
