id,target,comment,label,language,dataset,transformation,translation,target_lang,rtt
17296,La Suisse devrait-elle conclure un accord de libre-échange avec les Etats-Unis?,"Pour éviter de sacrifier notre agriculture, il convient toutefois d'en exclure le domaine agricole.",FAVOR,fr,X-Stance,,"Um unsere Landwirtschaft nicht zu opfern, sollte jedoch der landwirtschaftliche Bereich ausgeschlossen werden.",de,"11. Pour ne pas sacrifier notre agriculture, le secteur agricole devrait être exclu."
17549,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,"Pour permettre à tous les parents de travailler et de valoriser ainsi leur formation professionnelle, et pour mieux consilier vie familiale et travail, l'Etat doit favoriser la création de crèches, de structures d'accueil de jour, de tables de midi.

Um allen Eltern das Arbeiten zu ermöglichen und damit ihre Ausbildung zu nutzen, und um Berufs- und Familienleben besser zu vereinbaren, muss die öffentliche Hand Kinderkrippen, Tagesstrukturen, Betreuungsangebote und Mittagstische unterstützen.",FAVOR,fr,X-Stance,,"Damit alle Eltern arbeiten können und ihre berufliche Ausbildung wertvoll nutzen können, sowie berufliches und familiäres Leben besser vereinbart werden können, muss der Staat die Schaffung von Kindertagesstätten, Tagesschulen, betreuungsbezogenen Einrichtungen und Mittagsmahlzeiten fördern.",de,"Afin que tous les parents puissent travailler et exploiter pleinement leur formation professionnelle, et que la vie professionnelle et familiale puissent mieux s'harmoniser, l'État doit encourager la création d'établissements pour enfants, d'écoles de jour, de structures de garde et de repas de midi."
17550,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Les jeunes parents doivent pouvoir s'occuper ensemble de leurs bébés nouveaux-nés.

Junge Mütter und Väter sollen sich gemeinsam um ihre neu geborenen Kinder kümmern können.",FAVOR,fr,X-Stance,,Junge Eltern sollten gemeinsam für ihre neuen Kleinkinder sorgen können.,de,Les jeunes parents devraient pouvoir s'occuper ensemble de leurs petits enfants.
17551,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Les baisses dûes à un taux de conversion modifié doivent être compensées par un système d'économies et d'investissements fiscalement avantageuses - y compris pour les bas salaires.

Die wegen des Umwandlungssatzes sinkenden Renten sollen durch steuerlich bevorzugtes freiwilliges Rentensparen kompensiert werden können - auch für niedrige Einkommen.",FAVOR,fr,X-Stance,,Die durch eine veränderte Umwandlungsrate verursachten Rückgänge müssen durch ein von steuerlichen Vorteilen im Bereich der Spareinrichtungen und Investitionen ausgeglichen werden – auch bei niedrigen Einkünften.,de,"Les reculs causés par une variation de la taux de conversion doivent être compensés par des avantages fiscaux dans le domaine des placements et des investissements, même pour des revenus faibles."
17553,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Les modèles innovants, tels les coopératives immobiliaires, sont une solution attractive pour les jeunes familles, les personnes âgées et la classe moyenne.

Vor allem junge Familien, ältere Menschen und der Mittelstand können von gemeinnützigen Wohnmodellen profitieren.",FAVOR,fr,X-Stance,,"Die innovativen Modelle, wie Immobilienkooperativen, stellen eine attraktive Lösung für Jugendfamilien, Senioren und die mittlere Klasse dar.  

Vor allen Dingen profitieren junge Familiengruppen, Ältere und die Mittelschicht von gemeinwohlorientierten Wohnungsmustern.",de,"Les modèles innovants, tels que les coopératives immobilières, représentent une solution attractive pour les familles jeunes, les personnes âgées et la classe moyenne.

En particulier, les groupes de jeunes familles, les seniors et la milieu social bénéficient des modèles d'habitat orientés vers le bien commun."
17562,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"La plupart des enfants handicapés s'intègrent parfaitement aux classes régulières et profitent de cet échange humain au contact des autres.

Die meisten behinderten Kindern integrieren sich problemlos in die Regelklassen der Schule und profitieren vom Austausch und den Kontakten in diesem regulären Rahmen.",FAVOR,fr,X-Stance,,Das majority der behinderten Kinder integriert sich vollständig in die regulären Klassen und profitiert von diesem menschlichen Austauch durch Kontakte zu anderen.,de,La majorité des enfants handicapés s'intègre pleinement dans les classes ordinaires et en bénéficie par ce échange humain grâce aux contacts avec les autres.
17563,Seriez-vous favorable à ce que le droit de vote et d'élection soit introduit au niveau communal pour les personnes étrangères qui résident en Suisse depuis au moins dix ans?,"La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et communes qui l'admettent (comme p.ex. à Fribourg).

Die politische Mitbestimmung ist ein ausgezeichnetes Integrationsinstrument und funktioniert sehr gut in den Gemeinden und Kantonen, die dies bereits zulassen (wie z.B. in Freiburg).",FAVOR,fr,X-Stance,,"Die partizipative Politik auf der kommunalen Ebene fördert die Integration und wirkt sich sehr positiv in den Kantonen und Gemeinden aus, die diese Form der Beteiligung anerkennen (wie beispielsweise in Frickburg).",de,1. La politique participative au niveau communal favorise l'intégration et a un effet très positif dans les cantons et communes qui reconnaissent cette forme de participation (comme par exemple à Frickbourg).
17564,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Au-delà des bénéfices de la ""voie bilatérale"" : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels et restaurants, pratiquement toutes les entreprises maraîchaires - et de nombreux secteurs économiques seraient péjorés.

Ohne über die Vorteile des ""bilateralen Weges"" zu reden, müsste die Schweiz ohne Immigration die meisten Spitäler schliessen, fast alle Hotels und Restaurants, viele Bauernbetriebe - und zahlreiche Wirtschaftszweige hätten Einbussen zu erleiden.",AGAINST,fr,X-Stance,,"Über den Vorteilen der „bilateralen Route“ hinaus: Ohne Immigrationszulassung müssten die Schweizer die Mehrheit ihrer Krankenhä, Hotellerie- und Restaurants schließen, praktisch alle landwirtschaftlichen Betriebe – und viele wirtschaftliche Sektoren würden sich verschlechtern.  
Ohne Berücksichtigung der Vorzüge des „bilATERALEN Weges“ müsstest du Schweiz bei fehlendem Einwanderungsdruck die meisten Krankenhämmer, die überwiegende Mehrheit der Hotels und Gasthäsowie viele Landwirtschaftsbetriebe schlossen, wobei viele Wirtschaftssektoren erhebliche Schäden erleiden würden.",de,"Au-delà des avantages de la « voie bilatérale » : sans autorisation d'immigration, les Suisse devraient fermer la majorité de leurs hôpitaux, de leurs établissements hôteliers et de leurs restaurants, la plupart des exploitations agricoles, et de nombreux secteurs économiques se trouveraient en détérioration.  
Sans prendre en compte les avantages du « parcours bilatiféral », la Suisse, en l'absence de pression migratoire, serait obligée de fermer presque toutes ses structures hospitalières, la grande majorité des hôtels et des auberges ainsi que de nombreux exploitations rurales, ce qui entraînerait des dommages importants dans plusieurs secteurs de l'économie."
17565,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,"Tous les cas de rigueur sont à étudier avec humanité et intelligence.

Alle Härtefälle sind mit Menschlichkeit und Proportionalität zu behandeln.",AGAINST,fr,X-Stance,,Alle Fälle der Notlage müssen mit menschlicher Empathie und Intelligenz behandelt werden.,de,Tous les cas de détresse doivent être traités avec empathie et intelligence humaine.
17566,La consommation de cannabis devrait-elle être légalisée?,"Le signal envoyé par une légalisation serait négatif : la consommation de marihuana à un jeune âge peut rapidement générer des symptomes psychotiques durables.

Die Signalwirkung einer Legalisierung wäre nicht gut: Cannabis-Konsum in jugendlichem Alter kann je nach Veranlagung schnell zu langfristig problematischen psychotischen Störungen führen.",AGAINST,fr,X-Stance,,"plaintext: Das Signal, das durch eine Legalisierungsmaßnahme ausgelöst würde, wäre negativ: Der Konsum von Marihuana in jungen Jahren kann schnell zu dauerhaften psychiatrischen Symptomen führen.",de,Le signal déclenché par une mesure de légalisation serait négatif : la consommation de marijuana lors de la jeunesse peut rapidement entraîner des symptômes psychiatriques persistants.
17567,Seriez-vous favorable à ce qu'un médecin soit autorisé à administrer l'euthanasie active directe en Suisse?,"Ceci serait pas ou peu compatible avec le serment prêté par un/e médecin.

Dies wäre mit dem Eid, den ein/e Arzt/Ärztin leister nicht oder kaum vereinbar.",AGAINST,fr,X-Stance,,"Dies wäre nicht oder nur geringfügig mit dem Geloben, das ein Arzt geleistet hat, kompatibel.",de,Cela serait non compatible ou seulement partiellement compatible avec l'engagement qu'un médecin a fait.
17568,Êtes-vous en faveur d'une nouvelle réduction des contributions versées par les cantons financièrement forts aux cantons financièrement faibles dans le cadre de la péréquation financière?,"La solidarité est également valable pour la politique financière dans notre pays.

Solidarität ist auch eine finanzpolitische Pflicht in unserem Land.",AGAINST,fr,X-Stance,,Die Solidarität gilt ebenfalls für die Finanzpolitik in unseremLand.,de,L'engagement de solidarité s'applique également à la politique financière dans notre pays.
17569,Êtes-vous en faveur d'une restriction de la concurrence entre les cantons en matière d'imposition des entreprises?,"La concurrence a par nature besoin de liberté pour pouvoir déployer des effets positifs.

Wettbewerb benötig Freiheit, um positive Effekte zu generieren.",AGAINST,fr,X-Stance,,"Konkurrenz benötigt von Nature freie Bedingungen, um positiven Effekten entgegenzuwirken.",de,La concurrence a besoin de conditions libres de la nature pour s'opposer à des effets positifs.
17570,Êtes-vous favorable à l'introduction d'un salaire minimum de 4’000 CHF pour toutes les personnes salariées pour un poste à plein temps?,"L'idée du revenu de base me paraît plus intéressante qu'un salaire minimum artificiellemnt fixé.

Besser als ein künstlich festgelegter Mindestlohn wäre die Idee eines Grundeinkommens.",AGAINST,fr,X-Stance,,"Die Vorstellung eines Grundgehälts erscheint mir interessanter als ein kunstfertig festgezogener Mindestlohnt.  
Bessere als ein willkürlich definiertes Mindestgehalt ist die Vorstellung von einem Grundverdienst.",de,"L'idée d'un salaire de base me paraît plus intéressante qu'un minimum salarial arbitrairement fixé.  
Meilleure que le concept d'un montant minimum arbitraire, c'est celui d'un revenu de base."
17574,Faut-il renoncer au durcissement des conditions d'admission au service civil proposé par le Conseil fédéral?,"Je soutiens l'introduction d'un large ""service citoyen"", incluant le service militaire, le service civil et d'autres formes de contribution au bien public.

Ich unterstütze die Einführung eines breiten ""Bürgerdienstes"", der Militär- und Zivildienst einschliesst, aber auch andere Formen des Engagements zugunsten des Gemeinwohls.",AGAINST,fr,X-Stance,,"Ich unterstützen die Etablierung eines umfassenden „Zivildiensts“, der militärischen und zivilen Dienstleistungen sowie anderen Formen der Beiträge zum öffentlichen Interesse umfasst.",de,"Je soutiens la mise en place d'un « service civique » complet, comprenant les prestations militaires et civiles ainsi que d'autres formes de contributions au bien commun."
17576,Êtes-vous en faveur de la candidature de la Suisse à un siège au Conseil de sécurité de l'ONU?,"La Suisse peut apporter une expérience intéressante à l'ONU : la démocratie, la défense des droits humains, le fédéralisme et la décentralisation, les bons-offices, la liberté et la responsabilité.

Die Schweiz kann einen interessante Erfahrungen und Kompetenzen in die UNO-Debatten einbringen: mit ihrer Demokratie, der Verteidigung der Menschenrechte, dem Föderalismus und der Dezentralisierung, den Guten Diensten, der Freiheit und Verantwortung.",FAVOR,fr,X-Stance,,"Schweizer Erfahrungen können bei der UNO interessante Beiträge leisten: Demokratie, Vertretung der menschlichen Rechte, föderale Strukturen und Dekentralisierung sowie die Rolle von Vermittlungs- und Mediationsmechanismen, Freiheits- sowie Verantwortungsprinzipien.",de,"Les expériences suisses peuvent apporter des contributions intéressantes à l'ONU : la démocratie, la représentation des droits de l'homme, les structures fédérales et la décentralisation, ainsi que le rôle des mécanismes de médiation et d'arbitrage, des principes de liberté et de responsabilité."
17797,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Or, je préfère un congé parental, afin de réaliser l'égalité des chances entre les sexes.",FAVOR,fr,X-Stance,,"Oder ich bevorzuge eine Elternzeit, um Gleichberechtigung zwischen den Geschlechtern zu erreichen.",de,"1 Ou alors, je préfère un temps de parentalité afin d'atteindre l'égalité entre les sexes."
17798,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,La confédération devrait soutenir d'avantage les coopératives d'habitation afin de promouvoir la construction d'habitation plus écologique et une meilleure mixité sociale.,FAVOR,fr,X-Stance,,"Die Konföderation sollte den Wohnkooperativen stärker unterstützen, um den Bau ökologischer Wohnungen und eine bessere soziale Mischung zu fördern.",de,La Confédération devrait soutenir davantage les coopératives de logement afin de favoriser la construction de logements écologiques et une meilleure mixité sociale.
17799,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,Cela me semble pas judicieux avant qu'un retour sera soumis à la Confédération par la commission d'experts.,AGAINST,fr,X-Stance,,Das scheint mir vor dem Einreichung eines Rückgangs durch die Expertenkommission an die Konföderation nicht sinnvoll zu sein.,de,Cela me semble peu raisonnable de ne pas signaler un recul à la Confédération par la commission d'experts.
18628,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Pourquoi pas dans certaines branches moins exigeantes physiquement.,FAVOR,fr,X-Stance,,"Warum nicht in bestimmten Bereichen, die weniger körperlich anspruchsvoll sind?",de,Pourquoi pas dans certains domaines moins exigeants en termes de charge physique?
18629,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,Il faut renforcer la capacité des familles et la garde des enfants intrafamiliale.,AGAINST,fr,X-Stance,,Die Fähigkeiten der Familien und die familiäre Betreuung von Kindern müssen gestärkt werden.,de,:// Les compétences des familles et la prise en charge familiale des enfants doivent être renforcées.
18630,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Il faut trouver une solution pour soutenir l'AVS, par exemple en utilisant les nouvelles taxes sur le CO2.",AGAINST,fr,X-Stance,,"Es muss eine Lösung gefunden werden, um die Altersversicherung zu unterstützen, beispielsweise durch die Einführung neuer Abgaben für CO₂.",de,"Il faut trouver une solution pour soutenir la retraite, par exemple en introduisant de nouvelles taxes sur le CO₂."
18631,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Non, il faut commencer à sérieusement limiter le bétonnage de notre pays.",AGAINST,fr,X-Stance,,"Nein, es muss angefangen werden, den Betonbau in unserem Land ernsthaft zu begrenzen.",de,"limitations, il faut commencer à limiter sérieusement la construction en béton dans notre pays."
18633,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"On a fait le test à Genève et il n'est pas tellement positif. En effet, les maîtres sont parfois (souvent) débordés par des situations qu'ils ne peuvent gérer et qui tirent la classe en bas. L'idée d'intégration n'est en soi pas mauvaise, mais elle doit mieux tenir compte de la charge de travail des enseignants et non leur imposer des solutions non négociées et non négociables.",AGAINST,fr,X-Stance,,"Man hat den Test in Genf durchgeführt und er ist nicht besonders positiv. Denn die Lehrer werden manchmal (oft) überfordert durch Situationen, die sie nicht bewältigen können, und die die Klasse in die Unterlage ziehen. Die Idee der Integration ist an sich nicht schlecht, aber sie muss besser die Arbeitsbelastung der Lehrkräfte berücksichtigen und ihnen keine unverhandelbaren, unvereinbaren Lösungen aufbürden.",de,"Le test a été mené à Genève et les résultats ne sont pas particulièrement positifs. En effet, les enseignants sont parfois (souvent) dépassés par des situations qu'ils ne parviennent pas à gérer, et qui mettent la classe en difficulté. L'idée d'intégration n'est pas en elle-même mauvaise, mais elle doit mieux tenir compte de la charge de travail des professeurs et ne pas leur imposer de solutions incontournables et incompatibles."
18634,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Question difficile : difficile d'y répondre par Oui ou Non. Il faut trouver des solutions humaines à des problèmes épineux et souvent urgents. Donc non à cette question, mais oui à chercher au mieux de quoi respecter des objectifs réalistes en terme d'intégration et de population.",AGAINST,fr,X-Stance,,"Schwierige Frage: Es ist schwierig, mit Ja oder Nein zu antworten. Man muss menschliche Lösungen für anspruchsvolle und oft dringende Probleme finden. Also Nein auf diese Frage, aber Ja dazu, so gut es geht, realistische Ziele bezüglich der Integration und der Bevölkerung zu respektieren.",de,"Question difficile : il est difficile de répondre par oui ou non. Il faut trouver des solutions humaines pour des problèmes complexes et souvent urgents. Donc non à cette question, mais oui, autant que possible, à respecter des objectifs réalistes concernant l'intégration et la population."
18638,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,"Il faut attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et de notre patrimoine naturel en général.",AGAINST,fr,X-Stance,,":// Die Ergebnisse des Expertengruppen müssen abgewartet werden, und vor allem muss die Gesundheit, die der Bäume und unseres natürlichen Erbes insgesamt, respektiert werden.",de,"Les résultats du groupe d'experts doivent être attendus, et surtout, la santé des arbres et de notre patrimoine naturel doit être respectée."
18639,Une initiative demande que la Suisse cesse d'utiliser les énergies fossiles à partir de 2050. Soutenez-vous cette proposition?,"A voir. Je préfère ne pas trop m'engager sur ce terrain car je ne sais pas si cela sera réalisable. Il est cependant possible de développer de manière très intentionnelle les voitures et autres véhicules à hydrogène, qui ne rejettent que de l'eau !",FAVOR,fr,X-Stance,,"Zu sehen. Ich möchte mich auf diesem Gebiet nicht zu sehr engagieren, da ich nicht weiß, ob dies realisierbar sein wird. Es ist jedoch möglich, die Entwicklung von Fahrzeugen und anderen Hydrogenfahrzeugen sehr gezielt voranzutreiben, die nur Wasser abgeben!",de,"1. À voir. Je ne voudrais pas m'engager trop dans ce domaine, car je ne sais pas si cela sera réalisable. Cependant, il est possible de pousser très efficacement le développement de véhicules et d'autres véhicules à hydrogène, qui ne produisent que de l'eau!"
18642,Les paiements directs devraient-ils être accordés qu'aux exploitations agricoles qui fournissent un bilan écologique étendu (p. ex. renoncement à l'utilisation des pesticides de synthèse et limitation de l'utilisation d'antibiotiques)?,"Plutôt non, car il faut arrêter de vouloir transformer le métier d'agriculteur en métier d'administrateur. Les paysans en ont marre qu'on les prenne pour des fiduciaire ou des avocats et qu'on les bombarde chaque année un peu plus de paperasse.",AGAINST,fr,X-Stance,,"Nein, vielmehr, weil man aufhören muss, den Beruf des Landwirts in den Büroangestelltenberuf zu verwandeln. Die Bauern sind genervt, immer wieder als Vertrauenspersonen oder Anwälte behandelt zu werden und jedes Jahr noch mehr Papierkram zu bekommen.",de,"Non, au contraire, parce qu'il faut arrêter de transformer le métier d'agriculteur en fonction de bureau. Les agriculteurs sont frustrés d'être toujours traités comme des personnes de confiance ou des avocats et de devoir recevoir de plus en plus de paperasse chaque année."
18643,Faut-il étendre les mesures de protection de la biodiversité (p. ex. des règles plus strictes pour la construction en dehors des zones à bâtir existantes)?,"Absolument. C'est indispensable. Surtout à Genève où nous sommes sur le point d'assister à la fin de notre biodiversité, au massacre de nos sols et de toute leur richesse.",FAVOR,fr,X-Stance,,"Absolut. Es ist unbedingt notwendig. Vor allem in Genf, wo wir kurz vor der Endung unserer Biodiversität, dem Massaker unserer Böden und ihrer gesamten Reichtümer stehen.",de,"Absolument. C'est absolument nécessaire. En particulier à Genève, où nous sommes à la veille de la fin de notre biodiversité, de la destruction de nos sols et de leurs richesses totales."
