id,target,comment,label,language,dataset,transformation,translation,target_lang,rtt
17296,La Suisse devrait-elle conclure un accord de libre-échange avec les Etats-Unis?,"Pour éviter de sacrifier notre agriculture, il convient toutefois d'en exclure le domaine agricole.",FAVOR,fr,X-Stance,,"Um die Opfer unserer Landwirtschaft zu vermeiden, muß man jedoch den Agrarbereich aus dem Bereich der Agrarpolitik ausschließen.",de,"Pour éviter les sacrifices de notre agriculture, il faut cependant exclure le secteur agricole du domaine de la politique agricole."
17549,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,"Pour permettre à tous les parents de travailler et de valoriser ainsi leur formation professionnelle, et pour mieux consilier vie familiale et travail, l'Etat doit favoriser la création de crèches, de structures d'accueil de jour, de tables de midi.

Um allen Eltern das Arbeiten zu ermöglichen und damit ihre Ausbildung zu nutzen, und um Berufs- und Familienleben besser zu vereinbaren, muss die öffentliche Hand Kinderkrippen, Tagesstrukturen, Betreuungsangebote und Mittagstische unterstützen.",FAVOR,fr,X-Stance,,"Um allen Eltern die Arbeit zu ermöglichen und damit ihre Ausbildung zu nutzen und ein Berufs- und Familienleben besser zu vereinbaren, müssen die öffentlichen Kinderkrippen, Tagesstrukturen, Betungsangebote und Mittagstische unterstützt werden.",de,"Pour permettre à tous les parents de travailler, de profiter de leur formation et de mieux concilier vie professionnelle et vie familiale, il est nécessaire de soutenir les crèches, les structures de jour, les offres de travail et les restaurants publics."
17550,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Les jeunes parents doivent pouvoir s'occuper ensemble de leurs bébés nouveaux-nés.

Junge Mütter und Väter sollen sich gemeinsam um ihre neu geborenen Kinder kümmern können.",FAVOR,fr,X-Stance,,"Die Jugendlichen müssen in der Lage sein, gemeinsam mit ihren Neugeborenen zu pflegen.",de,Les jeunes doivent être en mesure de prendre soin de leur nouveau-né en commun.
17551,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Les baisses dûes à un taux de conversion modifié doivent être compensées par un système d'économies et d'investissements fiscalement avantageuses - y compris pour les bas salaires.

Die wegen des Umwandlungssatzes sinkenden Renten sollen durch steuerlich bevorzugtes freiwilliges Rentensparen kompensiert werden können - auch für niedrige Einkommen.",FAVOR,fr,X-Stance,,Die Kürzungen durch einen modifizierten Umrechnungskurs müssen durch ein System steuerlich günstiger Sparmaßnahmen und Investitionen - auch für die niedrigsten Löhne - ausgeglichen werden.,de,"Les réductions par un taux de conversion modifié doivent être compensées par un système d'épargne et d'investissement plus avantageux sur le plan fiscal, même pour les salaires les plus bas."
17553,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Les modèles innovants, tels les coopératives immobiliaires, sont une solution attractive pour les jeunes familles, les personnes âgées et la classe moyenne.

Vor allem junge Familien, ältere Menschen und der Mittelstand können von gemeinnützigen Wohnmodellen profitieren.",FAVOR,fr,X-Stance,,"Die innovativen Modelle wie die Wohnungsbaugemeinschaften sind eine attraktive Lösung für junge Familien, ältere Menschen und die Mittelklasse.",de,"Les modèles innovants tels que les Wohnungsbaugemeinschaften sont une solution attrayante pour les jeunes familles, les personnes âgées et la classe moyenne."
17562,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"La plupart des enfants handicapés s'intègrent parfaitement aux classes régulières et profitent de cet échange humain au contact des autres.

Die meisten behinderten Kindern integrieren sich problemlos in die Regelklassen der Schule und profitieren vom Austausch und den Kontakten in diesem regulären Rahmen.",FAVOR,fr,X-Stance,,Die meisten behinderten Kinder integrieren sich problemlos in die Regelklassen der Schule und profitieren von dem Austausch und den Kontakten in diesem regulären Rahmen.,de,La plupart des enfants handicapés s'intègrent sans problème dans les classes régulières de l'école et bénéficient des échanges et des contacts qui s'y déroulent.
17563,Seriez-vous favorable à ce que le droit de vote et d'élection soit introduit au niveau communal pour les personnes étrangères qui résident en Suisse depuis au moins dix ans?,"La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et communes qui l'admettent (comme p.ex. à Fribourg).

Die politische Mitbestimmung ist ein ausgezeichnetes Integrationsinstrument und funktioniert sehr gut in den Gemeinden und Kantonen, die dies bereits zulassen (wie z.B. in Freiburg).",FAVOR,fr,X-Stance,,"Die politische Mitbestimmung ist ein ausgezeichnetes Integrationsinstrument und funktioniert sehr gut in den Gemeinden und Kantonen, die dies bereits zulassen (wie z.B. in Freiburg).",de,La participation politique est un excellent instrument d'intégration et fonctionne très bien dans les communes et cantons qui l'autorisent déjà (comme à Fribourg par exemple).
17564,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Au-delà des bénéfices de la ""voie bilatérale"" : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels et restaurants, pratiquement toutes les entreprises maraîchaires - et de nombreux secteurs économiques seraient péjorés.

Ohne über die Vorteile des ""bilateralen Weges"" zu reden, müsste die Schweiz ohne Immigration die meisten Spitäler schliessen, fast alle Hotels und Restaurants, viele Bauernbetriebe - und zahlreiche Wirtschaftszweige hätten Einbussen zu erleiden.",AGAINST,fr,X-Stance,,"Die Schweiz müsste ohne Einwanderung die meisten Spitäler schließen, fast alle Hotels und Restaurants, viele Bauernbetriebe und zahlreiche Wirtschaftszweige hätten Einbussen zu erleiden.",de,"La Suisse devrait fermer la plupart des hôpitaux sans immigration, presque tous les hôtels et restaurants, de nombreuses entreprises agricoles et de nombreuses branches d'activité devraient subir des bus."
17565,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,"Tous les cas de rigueur sont à étudier avec humanité et intelligence.

Alle Härtefälle sind mit Menschlichkeit und Proportionalität zu behandeln.",AGAINST,fr,X-Stance,,Alle Fälle von Härte sind mit Menschlichkeit und Proportionalität zu behandeln.,de,Tous les cas de cruauté doivent être traités avec humanité et proportionnalité.
17566,La consommation de cannabis devrait-elle être légalisée?,"Le signal envoyé par une légalisation serait négatif : la consommation de marihuana à un jeune âge peut rapidement générer des symptomes psychotiques durables.

Die Signalwirkung einer Legalisierung wäre nicht gut: Cannabis-Konsum in jugendlichem Alter kann je nach Veranlagung schnell zu langfristig problematischen psychotischen Störungen führen.",AGAINST,fr,X-Stance,,Die Signalwirkung einer Legalisierung wäre nicht gut: Der Konsum von Cannabis in jugendlichem Alter kann nach Veranlagung schnell zu langfristig problematischen psychoti­schen Störungen führen.,de,Le signal d'une légalisation ne serait pas bon: la consommation de cannabis chez les jeunes peut rapidement conduire à des troubles psychotiques problématiques à long terme.
17567,Seriez-vous favorable à ce qu'un médecin soit autorisé à administrer l'euthanasie active directe en Suisse?,"Ceci serait pas ou peu compatible avec le serment prêté par un/e médecin.

Dies wäre mit dem Eid, den ein/e Arzt/Ärztin leister nicht oder kaum vereinbar.",AGAINST,fr,X-Stance,,"Dies wäre mit dem Eid, den ein Arzt/Ärztin leister nicht oder kaum vereinbar.",de,"Cela serait incompatible avec l'id, le ein Arzt/Ärztin leister nicht oder kaum vereinbar."
17568,Êtes-vous en faveur d'une nouvelle réduction des contributions versées par les cantons financièrement forts aux cantons financièrement faibles dans le cadre de la péréquation financière?,"La solidarité est également valable pour la politique financière dans notre pays.

Solidarität ist auch eine finanzpolitische Pflicht in unserem Land.",AGAINST,fr,X-Stance,,Die Solidarität ist auch eine finanzpolitische Pflicht in unserem Land.,de,La solidarité est aussi une obligation financière dans notre pays.
17569,Êtes-vous en faveur d'une restriction de la concurrence entre les cantons en matière d'imposition des entreprises?,"La concurrence a par nature besoin de liberté pour pouvoir déployer des effets positifs.

Wettbewerb benötig Freiheit, um positive Effekte zu generieren.",AGAINST,fr,X-Stance,,"Die Wettbewerbsfähigkeit erfordert von Natur aus Freiheit, um positive Effekte zu erzeugen.",de,"La compétitivité exige de la liberté, des effets positifs à produire."
17570,Êtes-vous favorable à l'introduction d'un salaire minimum de 4’000 CHF pour toutes les personnes salariées pour un poste à plein temps?,"L'idée du revenu de base me paraît plus intéressante qu'un salaire minimum artificiellemnt fixé.

Besser als ein künstlich festgelegter Mindestlohn wäre die Idee eines Grundeinkommens.",AGAINST,fr,X-Stance,,Die Idee des Grundentgelts erscheint mir interessanter als ein künstlich festgelegter Mindestlohn.,de,L'idée de base me paraît plus intéressante qu'un salaire minimum artificiellement fixé.
17574,Faut-il renoncer au durcissement des conditions d'admission au service civil proposé par le Conseil fédéral?,"Je soutiens l'introduction d'un large ""service citoyen"", incluant le service militaire, le service civil et d'autres formes de contribution au bien public.

Ich unterstütze die Einführung eines breiten ""Bürgerdienstes"", der Militär- und Zivildienst einschliesst, aber auch andere Formen des Engagements zugunsten des Gemeinwohls.",AGAINST,fr,X-Stance,,"Ich unterstütze die Einführung eines breiteren ""Bürgerdienstes"", der Militär- und Zivildienst einschließt, aber auch andere Formen des Engagements zugunsten des Gemeinwohls.",de,"Je soutiens l'instauration d'un service public plus large, qui comprend le service militaire et civil, mais aussi d'autres formes d'engagement au service du bien commun."
17576,Êtes-vous en faveur de la candidature de la Suisse à un siège au Conseil de sécurité de l'ONU?,"La Suisse peut apporter une expérience intéressante à l'ONU : la démocratie, la défense des droits humains, le fédéralisme et la décentralisation, les bons-offices, la liberté et la responsabilité.

Die Schweiz kann einen interessante Erfahrungen und Kompetenzen in die UNO-Debatten einbringen: mit ihrer Demokratie, der Verteidigung der Menschenrechte, dem Föderalismus und der Dezentralisierung, den Guten Diensten, der Freiheit und Verantwortung.",FAVOR,fr,X-Stance,,"Die Schweiz kann eine interessante Erfahrung und Kompetenz in die UN-Debatten einbringen: mit ihrer Demokratie, der Verteidigung der Menschenrechte, dem Föderalismus und der Dezentralisierung, dem Guten Dienst, der Freiheit und der Verantwortung.",de,"La Suisse peut apporter une expérience et une compétence intéressantes dans les débats de l'ONU: avec sa démocratie, la défense des droits de l'homme, le fédéralisme et la décentralisation, le bon service, la liberté et la responsabilité."
17797,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Or, je préfère un congé parental, afin de réaliser l'égalité des chances entre les sexes.",FAVOR,fr,X-Stance,,Ich möchte mich auf die Frage der Chancengleichheit zwischen den Geschlechtern konzentrieren.,de,Je voudrais me concentrer sur la question de l'égalité des chances entre les sexes.
17798,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,La confédération devrait soutenir d'avantage les coopératives d'habitation afin de promouvoir la construction d'habitation plus écologique et une meilleure mixité sociale.,FAVOR,fr,X-Stance,,"Die Konföderation sollte Wohnungsgenossenschaften vorrangig unterstützen, um den Bau von ökologischeren Wohnungen und eine bessere soziale Mischung zu fördern.",de,La Confédération devrait soutenir en priorité les Wohnungsgenossenschaften afin de promouvoir la construction de logements plus écologiques et une meilleure adhésion sociale.
17799,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,Cela me semble pas judicieux avant qu'un retour sera soumis à la Confédération par la commission d'experts.,AGAINST,fr,X-Stance,,"Es scheint mir nicht vernünftig, bevor eine Rückkehr der Konföderation durch die Expertenkommission vorgelegt wird.",de,Il me semble que ce n'est pas raisonnable de faire un retour de la Confédération avant que la commission d'experts ne soit présentée.
18628,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Pourquoi pas dans certaines branches moins exigeantes physiquement.,FAVOR,fr,X-Stance,,"Warum nicht in einigen Bereichen, die weniger körperlich anspruchsvoll sind?",de,Pourquoi ne pas faire moins de choses physiquement exigeantes dans certains domaines?
18629,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,Il faut renforcer la capacité des familles et la garde des enfants intrafamiliale.,AGAINST,fr,X-Stance,,Die Fähigkeit der Familien und die interfamiliäre Kinderbetreuung müssen gestärkt werden.,de,Il faut renforcer la capacité des familles et des services de garde interfamiliaires.
18630,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Il faut trouver une solution pour soutenir l'AVS, par exemple en utilisant les nouvelles taxes sur le CO2.",AGAINST,fr,X-Stance,,"Es ist notwendig, eine Lösung zu finden, um die AVS zu unterstützen, z.B. durch die neuen CO2-Steuern.",de,"Il est nécessaire de trouver une solution pour soutenir l'AVS, par exemple par le biais des nouvelles régulations CO2."
18631,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Non, il faut commencer à sérieusement limiter le bétonnage de notre pays.",AGAINST,fr,X-Stance,,"Nein, wir müssen beginnen, die Betonverwertung unseres Landes ernsthaft zu begrenzen.",de,"Non, nous devons commencer à sérieusement limiter l'utilisation du béton dans nos terres."
18633,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"On a fait le test à Genève et il n'est pas tellement positif. En effet, les maîtres sont parfois (souvent) débordés par des situations qu'ils ne peuvent gérer et qui tirent la classe en bas. L'idée d'intégration n'est en soi pas mauvaise, mais elle doit mieux tenir compte de la charge de travail des enseignants et non leur imposer des solutions non négociées et non négociables.",AGAINST,fr,X-Stance,,"Die Idee der Integration ist an sich nicht schlecht, aber sie muß besser den Arbeitslasten der Lehrer Rechnung tragen und ihnen keine nicht verhandelbaren und nicht verhandelbaren Lösungen aufzwingen.",de,"L'idée d'intégration n'est pas mauvaise en soi, mais elle doit mieux prendre en compte la charge de travail des enseignants et ne pas leur imposer de solutions non négociables et non négociables."
18634,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Question difficile : difficile d'y répondre par Oui ou Non. Il faut trouver des solutions humaines à des problèmes épineux et souvent urgents. Donc non à cette question, mais oui à chercher au mieux de quoi respecter des objectifs réalistes en terme d'intégration et de population.",AGAINST,fr,X-Stance,,"Die Kommission hat sich in der Vergangenheit mit der Frage der Einführung eines europäischen Sozialfonds befaßt, der sich auf die Schaffung von Arbeitsplätzen und die Schaffung von Arbeitsplätzen mit dem Ziel konzentriert, die sozialen und wirtschaftlichen Auswirkungen der Einführung eines solchen Fonds zu verringern.",de,La Commission s'est déjà intéressée à la question de la mise en place d'un Fonds social européen axé sur la création d'emplois et la création d'emplois dans le but de réduire les effets sociaux et économiques de la mise en place d'un tel Fonds.
18638,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,"Il faut attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et de notre patrimoine naturel en général.",AGAINST,fr,X-Stance,,Die Ergebnisse der Expertengruppe müssen abzuwarten sein und vor allem die Gesundheit der Bäume und unseres Naturerbes im allgemeinen respektiert werden.,de,"Les résultats du groupe d'experts doivent être respectés et, surtout, la santé des arbres et de notre patrimoine naturel doit être respectée en général."
18639,Une initiative demande que la Suisse cesse d'utiliser les énergies fossiles à partir de 2050. Soutenez-vous cette proposition?,"A voir. Je préfère ne pas trop m'engager sur ce terrain car je ne sais pas si cela sera réalisable. Il est cependant possible de développer de manière très intentionnelle les voitures et autres véhicules à hydrogène, qui ne rejettent que de l'eau !",FAVOR,fr,X-Stance,,"Ich möchte mich nicht zu sehr mit diesem Thema befassen, da ich nicht weiß, ob es möglich sein wird.",de,"Je ne veux pas aborder ce sujet trop longuement, car je ne sais pas si cela sera possible."
18642,Les paiements directs devraient-ils être accordés qu'aux exploitations agricoles qui fournissent un bilan écologique étendu (p. ex. renoncement à l'utilisation des pesticides de synthèse et limitation de l'utilisation d'antibiotiques)?,"Plutôt non, car il faut arrêter de vouloir transformer le métier d'agriculteur en métier d'administrateur. Les paysans en ont marre qu'on les prenne pour des fiduciaire ou des avocats et qu'on les bombarde chaque année un peu plus de paperasse.",AGAINST,fr,X-Stance,,"Die Landwirte sind es leid, dass sie für Fiduciäre oder Anwälte gehalten werden und jedes Jahr mit etwas mehr Papierkram bombardiert werden.",de,Les Landwirte sont malheureux d'être tenus pour des fiduciaires ou des avocats et sont bombardés chaque année de plus en plus de paperasse.
18643,Faut-il étendre les mesures de protection de la biodiversité (p. ex. des règles plus strictes pour la construction en dehors des zones à bâtir existantes)?,"Absolument. C'est indispensable. Surtout à Genève où nous sommes sur le point d'assister à la fin de notre biodiversité, au massacre de nos sols et de toute leur richesse.",FAVOR,fr,X-Stance,,"Die Kommission hat sich in der Vergangenheit mit der Entwicklung der Biodiversität befaßt, und sie hat sich in der Vergangenheit mit der Entwicklung der Biodiversität befaßt.",de,"La Commission s'est occupée dans le passé du développement de la biodiversité, et elle s'est occupée dans le passé du développement de la biodiversité."
18647,Une initiative demande que les règles de responsabilité des entreprises suisses en matière de respect des droits humains et des normes environnementales à l'étranger soient renforcées. Soutenez-vous cette proposition?,"En fait, je dirais un Oui franc si c'était le cas de TOUTES les entreprises avec lesquelles nous travaillons et pas seulement des entreprises suisses. J'y vois là une inégalité en défaveur de nos entreprises. Donc OUI pour un renforcement des règles de responsabilités concernant TOUTES les entreprises avec lesquelles nous sommes en partenariat.",FAVOR,fr,X-Stance,,"Ich würde ein offenes Ja sagen, wenn dies für ALLE Unternehmen, mit denen wir zusammenarbeiten, und nicht nur für Schweizer Unternehmen der Fall wäre.",de,"Je dirais oui à une offense si cela était le cas pour TOUTES les entreprises avec lesquelles nous travaillons, et pas seulement pour les entreprises suisses."
20218,"Actuellement, une taxe CO2 est prélevée sur les combustibles fossiles (p. ex. mazout ou gaz naturel). Cette taxe devrait-elle également être étendue aux carburants (p. ex. essence, diesel, etc.)?","En tout cas pas avant que l'on ait des vraies solutions ""vertes"" de remplacement.",AGAINST,fr,X-Stance,,Die Kommission hat sich mit der Frage der Umweltverträglichkeit befaßt.,de,La Commission s'est intéressée à la question de l'incompatibilité avec l'environnement.
20236,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,Je serai pour à l'unique condition que ces quatre semaines soient prises dès la sortie d'hôpital de la mère.,AGAINST,fr,X-Stance,,"Ich werde für die einzige Bedingung eintreten, dass diese vier Wochen nach der Entlassung der Mutter aus dem Krankenhaus genommen werden.",de,Je suis d'accord pour la seule condition que ces quatre semaines après la sortie de la mère de l'hôpital soient prises.
21545,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Il est préférable d'avoir un âge de la retraite dépendant de l'espérance de vie et du corps de métier exercé par la personne.,FAVOR,fr,X-Stance,,"Es ist besser, ein Rentenalter zu haben, das von der Lebenserwartung und dem Beruf der Person abhängt.",de,Il est préférable d'avoir une pension qui dépend de la vie et de l'emploi de la personne.
21546,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Cette initiative reste incomplète, l'idéal serait de parler de congé parental et non de congé paternité/maternité. La Confédération doit promouvoir l'égalité jusqu'au bout et combattre différenciation des genres.",FAVOR,fr,X-Stance,,"Die Initiative bleibt unvollständig, es wäre ideal, von Elternurlaub zu sprechen und nicht von Vaterschafts-/Mutterschaftsurlaub.",de,"L'initiative reste incomplète, il serait idéal de parler de congé parental et non de congé de paternité."
21548,Pensez-vous qu'il soit juste que les écoles octroient des dispenses scolaires en raison de motifs religieux pour certaines matières ou événements (p. ex. le sport ou l'éducation sexuelle)?,Les élèves doivent avoir le droit d'exercer leur religion toute liberté mais en aucun doivent manquer un évènements ou un cours pour ce genre de motif. D'autres solutions doivent être trouvées dans le cas où cela poserait problème.,AGAINST,fr,X-Stance,,"Die Schüler müssen das Recht haben, ihre Religion in aller Freiheit auszuüben, aber keiner darf an einem Event oder einem Kurs für diese Art von Motivation fehlen.",de,"Les élèves doivent avoir le droit d'exercer leur religion en toute liberté, mais personne ne doit manquer d'un événement ou d'un cours pour ce genre de motivation."
21549,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,L'approche est intéressante mais ne doit pas être systématiquement appliquée.,FAVOR,fr,X-Stance,,"Die Methode ist interessant, muß aber nicht systematisch angewendet werden.",de,"La méthode est intéressante, mais ne doit pas être appliquée systématiquement."
21550,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,La régularisation du statut des sans-papiers doit être un problème discuté avant-tout à l'international.,FAVOR,fr,X-Stance,,"Die Regulierung des Status der Papierlosen muß ein Problem sein, das vor allem international diskutiert wird.",de,La réglementation du statut des sans-papiers doit être un problème qui sera surtout discuté à l'échelle internationale.
