id,target,comment,label,language,dataset,transformation,translation,target_lang,rtt
17296,La Suisse devrait-elle conclure un accord de libre-échange avec les Etats-Unis?,"Pour éviter de sacrifier notre agriculture, il convient toutefois d'en exclure le domaine agricole.",FAVOR,fr,X-Stance,,"Um nicht unsere Landwirtschaft zu opfern, sollten wir jedoch den landwirtschaftlichen Bereich ausschließen.",de,"Pour ne pas sacrifier notre agriculture, nous devrions toutefois exclure le domaine agricole."
17549,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,"Pour permettre à tous les parents de travailler et de valoriser ainsi leur formation professionnelle, et pour mieux consilier vie familiale et travail, l'Etat doit favoriser la création de crèches, de structures d'accueil de jour, de tables de midi.

Um allen Eltern das Arbeiten zu ermöglichen und damit ihre Ausbildung zu nutzen, und um Berufs- und Familienleben besser zu vereinbaren, muss die öffentliche Hand Kinderkrippen, Tagesstrukturen, Betreuungsangebote und Mittagstische unterstützen.",FAVOR,fr,X-Stance,,"Um allen Eltern zu ermöglichen, zu arbeiten und so ihre Berufsausbildung zu nutzen und gleichzeitig das Familien- und Berufsleben besser in Einklang zu bringen, muss der Staat die Einrichtung von Kindergärten, Tageseinrichtungen und Mittagsbetreuungsangeboten fördern.",de,"Pour permettre à tous les parents de travailler et d'utiliser ainsi leur formation professionnelle, tout en conciliant au mieux leur vie familiale et professionnelle, l'État doit encourager la création de jardins d'enfants, de garderies et de cantines scolaires."
17550,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Les jeunes parents doivent pouvoir s'occuper ensemble de leurs bébés nouveaux-nés.

Junge Mütter und Väter sollen sich gemeinsam um ihre neu geborenen Kinder kümmern können.",FAVOR,fr,X-Stance,,Junge Eltern sollen gemeinsam mit ihren neugeborenen Kindern umgehen können.,de,Les jeunes parents doivent pouvoir s'occuper de leurs nouveau-nés ensemble.
17551,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Les baisses dûes à un taux de conversion modifié doivent être compensées par un système d'économies et d'investissements fiscalement avantageuses - y compris pour les bas salaires.

Die wegen des Umwandlungssatzes sinkenden Renten sollen durch steuerlich bevorzugtes freiwilliges Rentensparen kompensiert werden können - auch für niedrige Einkommen.",FAVOR,fr,X-Stance,,Die aufgrund eines geänderten Umrechnungssatzes eintretenden Rentenkürzungen sollen durch eine steuerlich vorteilhafte Spar- und Anlagepolitik ausgeglichen werden können – auch für Niedrigverdiener.,de,"Les réductions de pensions dues à un taux de conversion modifié doivent pouvoir être compensées par une politique d'épargne et d'investissement avantageuse sur le plan fiscal, même pour les personnes à faible revenu."
17553,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Les modèles innovants, tels les coopératives immobiliaires, sont une solution attractive pour les jeunes familles, les personnes âgées et la classe moyenne.

Vor allem junge Familien, ältere Menschen und der Mittelstand können von gemeinnützigen Wohnmodellen profitieren.",FAVOR,fr,X-Stance,,"Innovative Wohnmodelle, wie z. B. Immobiliengenossenschaften, sind eine attraktive Lösung sowohl für junge Familien als auch für ältere Personen und die Mittelschicht.",de,"Les modèles de logements innovants, tels que les coopératives immobilières, sont une solution attrayante tant pour les jeunes familles que pour les personnes âgées et la classe moyenne."
17562,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"La plupart des enfants handicapés s'intègrent parfaitement aux classes régulières et profitent de cet échange humain au contact des autres.

Die meisten behinderten Kindern integrieren sich problemlos in die Regelklassen der Schule und profitieren vom Austausch und den Kontakten in diesem regulären Rahmen.",FAVOR,fr,X-Stance,,Viele behinderte Kinder können sich ganz einfach in die regulären Klassen integrieren und profitieren von dem menschlichen Austausch mit anderen.,de,Beaucoup d'enfants handicapés peuvent facilement s'intégrer dans les classes ordinaires et bénéficier de l'échange humain avec les autres.
17563,Seriez-vous favorable à ce que le droit de vote et d'élection soit introduit au niveau communal pour les personnes étrangères qui résident en Suisse depuis au moins dix ans?,"La participation politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et communes qui l'admettent (comme p.ex. à Fribourg).

Die politische Mitbestimmung ist ein ausgezeichnetes Integrationsinstrument und funktioniert sehr gut in den Gemeinden und Kantonen, die dies bereits zulassen (wie z.B. in Freiburg).",FAVOR,fr,X-Stance,,"Politische Mitbestimmung auf kommunaler Ebene fördert die Integration und funktioniert hervorragend in den Kantonen und Gemeinden, die sie zulassen (z. B. Freiburg).",de,La codétermination politique au niveau communal favorise l'intégration et fonctionne très bien dans les cantons et municipalités qui l'autorisent (par exemple Fribourg).
17564,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Au-delà des bénéfices de la ""voie bilatérale"" : sans immigration, la Suisse devrait fermer la plupart de ses hôpitaux, hôtels et restaurants, pratiquement toutes les entreprises maraîchaires - et de nombreux secteurs économiques seraient péjorés.

Ohne über die Vorteile des ""bilateralen Weges"" zu reden, müsste die Schweiz ohne Immigration die meisten Spitäler schliessen, fast alle Hotels und Restaurants, viele Bauernbetriebe - und zahlreiche Wirtschaftszweige hätten Einbussen zu erleiden.",AGAINST,fr,X-Stance,,"Abgesehen von den Vorteilen des ""zweiseitigen Weges"": Ohne Einwanderung würde die Schweiz die meisten Krankenhä, Hotels und Gaststätten schließen müssen, praktisch alle Gemüsegärten - und viele Wirtschaftsbereiche wären benachteiligt.",de,"Outre les avantages de la « voie à double sens » : sans immigration, la Suisse devrait fermer la plupart des hôpitaux, des hôtels et des restaurants, pratiquement tous les potagers - et de nombreux secteurs économiques seraient désavantagés."
17565,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,"Tous les cas de rigueur sont à étudier avec humanité et intelligence.

Alle Härtefälle sind mit Menschlichkeit und Proportionalität zu behandeln.",AGAINST,fr,X-Stance,,Alle schwierigen Fälle sind mit Humanität und Verstand zu lösen.,de,Tous les cas difficiles doivent être résolus avec humanité et bon sens.
17566,La consommation de cannabis devrait-elle être légalisée?,"Le signal envoyé par une légalisation serait négatif : la consommation de marihuana à un jeune âge peut rapidement générer des symptomes psychotiques durables.

Die Signalwirkung einer Legalisierung wäre nicht gut: Cannabis-Konsum in jugendlichem Alter kann je nach Veranlagung schnell zu langfristig problematischen psychotischen Störungen führen.",AGAINST,fr,X-Stance,,"Das Signal, das durch eine Legalisierung gesendet wird, wäre negativ: Der Konsum von Marihuana in jungen Jahren kann schnell dauerhafte psychotische Symptome hervorrufen.",de,Le signal envoyé par une légalisation serait négatif : la consommation de marijuana à un jeune âge peut rapidement engendrer des symptômes psychotiques permanents.
17567,Seriez-vous favorable à ce qu'un médecin soit autorisé à administrer l'euthanasie active directe en Suisse?,"Ceci serait pas ou peu compatible avec le serment prêté par un/e médecin.

Dies wäre mit dem Eid, den ein/e Arzt/Ärztin leister nicht oder kaum vereinbar.",AGAINST,fr,X-Stance,,Dies wäre mit der Eidesleistung eines Arztes oder einer Ärztin wenig oder gar nicht vereinbar.,de,Ça serait peu ou pas compatible avec le serment d'un médecin.
17568,Êtes-vous en faveur d'une nouvelle réduction des contributions versées par les cantons financièrement forts aux cantons financièrement faibles dans le cadre de la péréquation financière?,"La solidarité est également valable pour la politique financière dans notre pays.

Solidarität ist auch eine finanzpolitische Pflicht in unserem Land.",AGAINST,fr,X-Stance,,Solidarität gilt auch für unsere Finanzpolitik.,de,La solidarité vaut également pour notre politique financière.
17569,Êtes-vous en faveur d'une restriction de la concurrence entre les cantons en matière d'imposition des entreprises?,"La concurrence a par nature besoin de liberté pour pouvoir déployer des effets positifs.

Wettbewerb benötig Freiheit, um positive Effekte zu generieren.",AGAINST,fr,X-Stance,,"Wettbewerb benötigt von Natur aus die Freiheit, damit er positive Auswirkungen generieren kann.",de,La concurrence a naturellement besoin de la liberté pour générer des effets positifs.
17570,Êtes-vous favorable à l'introduction d'un salaire minimum de 4’000 CHF pour toutes les personnes salariées pour un poste à plein temps?,"L'idée du revenu de base me paraît plus intéressante qu'un salaire minimum artificiellemnt fixé.

Besser als ein künstlich festgelegter Mindestlohn wäre die Idee eines Grundeinkommens.",AGAINST,fr,X-Stance,,Ein Grundeinkommen erscheint mir interessanter als eine künstlich vorgegebene Mindestlöhne.,de,Un revenu de base me paraît plus intéressant qu'un salaire minimum artificiel.
17574,Faut-il renoncer au durcissement des conditions d'admission au service civil proposé par le Conseil fédéral?,"Je soutiens l'introduction d'un large ""service citoyen"", incluant le service militaire, le service civil et d'autres formes de contribution au bien public.

Ich unterstütze die Einführung eines breiten ""Bürgerdienstes"", der Militär- und Zivildienst einschliesst, aber auch andere Formen des Engagements zugunsten des Gemeinwohls.",AGAINST,fr,X-Stance,,"Ich befürworte die Einführung einer breiten „Bürgerpflicht“, die den Militär-, Zivil- und anderen Formen des Beitrags zum Gemeinwohl umfasst.",de,"Je suis favorable à l'introduction d'une « obligation citoyenne » large, qui englobe les contributions militaires, civiles et autres au bien commun."
17576,Êtes-vous en faveur de la candidature de la Suisse à un siège au Conseil de sécurité de l'ONU?,"La Suisse peut apporter une expérience intéressante à l'ONU : la démocratie, la défense des droits humains, le fédéralisme et la décentralisation, les bons-offices, la liberté et la responsabilité.

Die Schweiz kann einen interessante Erfahrungen und Kompetenzen in die UNO-Debatten einbringen: mit ihrer Demokratie, der Verteidigung der Menschenrechte, dem Föderalismus und der Dezentralisierung, den Guten Diensten, der Freiheit und Verantwortung.",FAVOR,fr,X-Stance,,"Die Schweiz kann eine interessante Erfahrung und Kompetenz in die Debatten bei den Vereinten Nationen einbringen, nämlich in den Bereichen Demokratie, Menschenrechtsverteidigung, Föderalismus, Dezentralisation, Good-Governance, Freiheiten und Verantwortlichkeiten.",de,"La Suisse peut apporter une expérience et une compétence intéressantes aux débats des Nations unies dans les domaines de la démocratie, des droits de l'homme, du fédéralisme, de la décentralisation, du bon gouvernement, des libertés et des responsabilités."
17797,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,"Or, je préfère un congé parental, afin de réaliser l'égalité des chances entre les sexes.",FAVOR,fr,X-Stance,,"Ich bevorzuge jedoch eine Elternzeit, um die Chancengleichheit zwischen den Geschlechtern zu verwirklichen.",de,Je préfère toutefois un congé parental pour réaliser l'égalité des chances entre les sexes.
17798,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,La confédération devrait soutenir d'avantage les coopératives d'habitation afin de promouvoir la construction d'habitation plus écologique et une meilleure mixité sociale.,FAVOR,fr,X-Stance,,"Die Konföderation sollte die Wohnbaugenossenschaften stärker unterstützen, um den ökologischen Wohnungsbau und eine bessere soziale Mischung zu fördern.",de,La Confédération devrait soutenir davantage les coopératives d'habitation afin de promouvoir le logement écologique et une meilleure mixité sociale.
17799,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,Cela me semble pas judicieux avant qu'un retour sera soumis à la Confédération par la commission d'experts.,AGAINST,fr,X-Stance,,"Das erscheint mir nicht ratsam, bevor nicht eine Rückmeldung an die Eidgenossenschaft von der Expertenkommission vorliegt.",de,Ça ne me semble pas judicieux tant que la commission d'experts n'a pas rendu son avis à la Confédération.
18628,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Pourquoi pas dans certaines branches moins exigeantes physiquement.,FAVOR,fr,X-Stance,,Warum nicht in einigen körperlich weniger anspruchsvollen Bereichen.,de,Pourquoi pas dans quelques domaines physiquement moins exigeants.
18629,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,Il faut renforcer la capacité des familles et la garde des enfants intrafamiliale.,AGAINST,fr,X-Stance,,Die Kapazität der Familien muss gestärkt und die Kinderbetreuung innerhalb der Familie muss sichergestellt werden.,de,La capacité des familles doit être renforcée et la garde des enfants doit être assurée au sein de la famille.
18630,Les rentes de la caisse de pension doivent-elles être adaptées à l'allongement de l'espérance de vie (réduction du taux de conversion)?,"Il faut trouver une solution pour soutenir l'AVS, par exemple en utilisant les nouvelles taxes sur le CO2.",AGAINST,fr,X-Stance,,"Es muss eine Lösung gefunden werden, um die AHV zu unterstützen, z. B. durch die neuen CO2-Steuern.",de,"Il faut trouver une solution pour soutenir l'AVS, par exemple au moyen des nouvelles taxes sur le CO2."
18631,La Confédération devrait-elle encourager davantage la construction de logements d'utilité publique?,"Non, il faut commencer à sérieusement limiter le bétonnage de notre pays.",AGAINST,fr,X-Stance,,"Nein, es muss mit einer ernsthaften Begrenzung des Betonierens unseres Landes begonnen werden.",de,"Non, il faut commencer par une limitation sérieuse du béton dans notre pays."
18633,Le concept de l'école intégrative prévoit que les enfants ayant des difficultés d'apprentissage ou des handicaps soient scolarisé·e·s dans des classes ordinaires. Soutenez-vous cette approche?,"On a fait le test à Genève et il n'est pas tellement positif. En effet, les maîtres sont parfois (souvent) débordés par des situations qu'ils ne peuvent gérer et qui tirent la classe en bas. L'idée d'intégration n'est en soi pas mauvaise, mais elle doit mieux tenir compte de la charge de travail des enseignants et non leur imposer des solutions non négociées et non négociables.",AGAINST,fr,X-Stance,,"Der Test wurde in Genf durchgeführt und ist nicht sonderlich positiv ausgefallen. Denn die Lehrer sind manchmal (häufig) von Situationen überfordert, die sie nicht bewältigen können und die die Klasse nach unten ziehen. Die Idee der Integration ist an sich nicht schlecht, aber sie muss die Arbeitsbelastung der Lehrer besser berücksichtigen und ihnen keine unüberlegten und nicht verhandelbaren Lösungen aufzwingen.",de,"Le test s'est déroulé à Genève et n'a pas été très positif. En effet, les enseignants sont parfois (souvent) dépassés par des situations qu'ils ne peuvent pas gérer et qui entraînent la classe vers le bas. L'idée d'intégration n'est pas mauvaise en soi, mais elle doit mieux tenir compte de la charge de travail des enseignants et ne pas leur imposer de solutions non réfléchies et non négociables."
18634,La limitation de l'immigration a-t-elle pour vous la priorité sur le maintien des accords bilatéraux avec l'UE?,"Question difficile : difficile d'y répondre par Oui ou Non. Il faut trouver des solutions humaines à des problèmes épineux et souvent urgents. Donc non à cette question, mais oui à chercher au mieux de quoi respecter des objectifs réalistes en terme d'intégration et de population.",AGAINST,fr,X-Stance,,"Schwierige Frage: schwierig, mit Ja oder Nein zu antworten. Es müssen humane Lösungen für schwierige und oft dringende Probleme gefunden werden. Also nein zu dieser Frage, aber ja zur Suche nach den besten Möglichkeiten, um realistische Ziele in Bezug auf Integration und Bevölkerung zu erreichen.",de,"Question difficile : difficile de répondre par oui ou par non. Il faut trouver des solutions humaines à des problèmes difficiles et souvent urgents. Donc non à cette question, mais oui à la recherche des meilleures possibilités pour atteindre des objectifs réalistes en matière d'intégration et de population."
18638,L'expansion du réseau mobile selon la norme 5G doit-elle se poursuivre?,"Il faut attendre les résultats du groupe d'experts et surtout respecter la santé, la santé des arbres et de notre patrimoine naturel en général.",AGAINST,fr,X-Stance,,"Wartet auf die Ergebnisse der Expertengruppe und achtet vor allem auf die Gesundheit, die Gesundheit der Bäume und unseres Naturerbes im Allgemeinen.",de,"Attendez les résultats du groupe d'experts et surveillez surtout la santé, la santé des arbres et de notre patrimoine naturel en général."
18639,Une initiative demande que la Suisse cesse d'utiliser les énergies fossiles à partir de 2050. Soutenez-vous cette proposition?,"A voir. Je préfère ne pas trop m'engager sur ce terrain car je ne sais pas si cela sera réalisable. Il est cependant possible de développer de manière très intentionnelle les voitures et autres véhicules à hydrogène, qui ne rejettent que de l'eau !",FAVOR,fr,X-Stance,,"Zu sehen. Ich ziehe es vor, mich auf diesem Gebiet nicht zu sehr zu engagieren, da ich nicht weiß, ob es machbar ist. Es ist jedoch möglich, die Autos und anderen Wasserstofffahrzeuge, die nur Wasser abgeben, sehr zielgerichtet weiterzuentwickeln!",de,"Je préfère ne pas trop m'impliquer dans ce domaine, car je ne sais pas s'il est faisable. Cependant, il est possible de développer de manière très ciblée les voitures et autres véhicules à hydrogène qui n'émettent que de l'eau!"
18642,Les paiements directs devraient-ils être accordés qu'aux exploitations agricoles qui fournissent un bilan écologique étendu (p. ex. renoncement à l'utilisation des pesticides de synthèse et limitation de l'utilisation d'antibiotiques)?,"Plutôt non, car il faut arrêter de vouloir transformer le métier d'agriculteur en métier d'administrateur. Les paysans en ont marre qu'on les prenne pour des fiduciaire ou des avocats et qu'on les bombarde chaque année un peu plus de paperasse.",AGAINST,fr,X-Stance,,"Nein, ganz und gar nicht, denn man muss aufhören, das Landwirtsein zum Beamtenberuf zu machen. Die Landwirte haben genug davon, dass sie wie Treuhänder oder Anwälte behandelt und jedes Jahr mit immer mehr Bürokratie bombardiert werden.",de,"Non, pas du tout, car il faut cesser de faire du métier d'agriculteur un métier de fonctionnaire. Les agriculteurs en ont assez d'être traités comme des fiduciaires ou des avocats et de subir chaque année de plus en plus de bureaucratie."
18643,Faut-il étendre les mesures de protection de la biodiversité (p. ex. des règles plus strictes pour la construction en dehors des zones à bâtir existantes)?,"Absolument. C'est indispensable. Surtout à Genève où nous sommes sur le point d'assister à la fin de notre biodiversité, au massacre de nos sols et de toute leur richesse.",FAVOR,fr,X-Stance,,"Absolutely! It is essential. Especially in Geneva, where we are about to witness the end of our biodiversity, the massacre of our soils and all their wealth.",de,"Absolutely! C'est essentiel. Surtout à Genève, où nous sommes sur le point d'assister à la fin de notre biodiversité, au massacre de nos sols et de toute leur richesse."
18647,Une initiative demande que les règles de responsabilité des entreprises suisses en matière de respect des droits humains et des normes environnementales à l'étranger soient renforcées. Soutenez-vous cette proposition?,"En fait, je dirais un Oui franc si c'était le cas de TOUTES les entreprises avec lesquelles nous travaillons et pas seulement des entreprises suisses. J'y vois là une inégalité en défaveur de nos entreprises. Donc OUI pour un renforcement des règles de responsabilités concernant TOUTES les entreprises avec lesquelles nous sommes en partenariat.",FAVOR,fr,X-Stance,,"Tatsächlich würde ich ein klares Ja sagen, wenn es sich um ALLE Unternehmen handeln würde, mit denen wir zusammenarbeiten, und nicht nur um Schweizer Unternehmen. Ich sehe darin eine Ungleichbehandlung zu Lasten unserer Unternehmen. Also JA zu einer Verschärfung der Haftungsregeln für ALLE Unternehmen, die mit uns zusammenarbeiten.",de,"En fait, je dirais clairement oui, s'il s'agissait de TOUTES les entreprises avec lesquelles nous travaillons, et pas seulement des entreprises suisses. Je vois là une inégalité de traitement au détriment de nos entreprises. Donc OUI à un renforcement des règles de responsabilité pour TOUTE les entreprises qui travaillent avec nous."
20218,"Actuellement, une taxe CO2 est prélevée sur les combustibles fossiles (p. ex. mazout ou gaz naturel). Cette taxe devrait-elle également être étendue aux carburants (p. ex. essence, diesel, etc.)?","En tout cas pas avant que l'on ait des vraies solutions ""vertes"" de remplacement.",AGAINST,fr,X-Stance,,"In jedem Fall nicht, bevor es echte ""grüne"" Ersatzlösungen gibt.",de,"Dans tous les cas, pas avant qu'il n'y ait de véritables solutions de remplacement « vertes »."
20236,Une initiative demande l'instauration d'un congé paternité payé de quatre semaines. Êtes-vous en faveur de cette proposition?,Je serai pour à l'unique condition que ces quatre semaines soient prises dès la sortie d'hôpital de la mère.,AGAINST,fr,X-Stance,,"Ich bin nur unter der Bedingung einverstanden, dass diese vier Wochen unmittelbar nach der Entlassung der Mutter beginnen.",de,Je ne suis d'accord qu'à la condition que ces quatre semaines commencent immédiatement après la libération de la mère.
21545,Êtes-vous favorable à une hausse de l'âge de la retraite (p. ex. à 67 ans)?,Il est préférable d'avoir un âge de la retraite dépendant de l'espérance de vie et du corps de métier exercé par la personne.,FAVOR,fr,X-Stance,,"Es ist vorteilhaft, wenn das Rentenalter von der Lebenserwartung und dem Beruf abhängig ist, den die Person ausübt.",de,Il est avantageux que l'âge de la retraite dépende de l'espérance de vie et du métier exercé par la personne.
